JID,decision_year,month,court,JTITLE,json_file,matched_first_layer_terms,matched_strong_reduction_terms,relevance_score,penalty_snippet,delay_snippet,reduction_snippet
"TYDV,111,建,72,20221230,2",2022,202212,臺灣桃園地方法院民事,給付尾款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/臺灣桃園地方法院民事/TYDV,111,建,72,20221230,2.json",工期;逾期;逾期違約金;違約金;遲延,酌減;第252條;過高,67,"款。並聲明：被告應給付原告2,179,185元，及自支付命令 送達翌日起至清償日止，按年息5%計算之利息。 二、被告則以：依系爭契約第6條第1項第1款、第12條第1項之約 定，系爭工程應於被告通知開工後7日內開工，並於實際開 工日起40個日曆天內竣工；如有逾期者，則須按逾期日數， 每日依契約價金總額3%計收違約金。本件原告經被告通知後 ，於110年9月10日開始施作系爭工程，依約本應於同年10月 19日完工，惟最終遲至111年1月26日始為完成，延遲完工已 達99日，依上約定，應給付被告違約金17,096,615元（計算 式：5,756,436*3%*99＝17,096,615，元以下四捨五入）。是 被告以此違約金債","。故依承攬契約之法律關係提起本件訴訟，請求被告給付尾 款。並聲明：被告應給付原告2,179,185元，及自支付命令 送達翌日起至清償日止，按年息5%計算之利息。 二、被告則以：依系爭契約第6條第1項第1款、第12條第1項之約 定，系爭工程應於被告通知開工後7日內開工，並於實際開 工日起40個日曆天內竣工；如有逾期者，則須按逾期日數， 每日依契約價金總額3%計收違約金。本件原告經被告通知後 ，於110年9月10日開始施作系爭工程，依約本應於同年10月 19日完工，惟最終遲至111年1月26日始為完成，延遲完工已 達99日，依上約定，應給付被告違約金17,096,615元（計算 式：5,756,436*3%*99＝17,",字卷第96、102頁），但依此意旨，仍應認為施工當地天候 因素，本為原告所應考量。況依上開雨量統計資料，可見系 爭工程原定施工之110年9月至10月間，淡水地區降雨量在0. 1毫米以上之日數共計為16日，累積降雨量為403毫米，與11 1年度同期之日數為31日，累積降雨量為813毫米相較，亦無 明顯過高之異常情形。綜上，系爭工程施工場地之天候狀況 ，本應為原告議定履約期限時予以考量，且實際施工期間之 降雨日數及雨量亦無明顯悖於平均值之異常情形，並非原告 所無法預見，自不得認為遲延完工之不可歸責事由。被告辯 稱應依前開約定計收違約金，應屬有據。 (四)惟按約定之違約金額過高者，法院得減至相當之數額，民法 第
"TPSV,112,台上,2737,20240530,1",2024,202405,最高法院民事,請求給付工程款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202405/最高法院民事/TPSV,112,台上,2737,20240530,1.json",工期;完工期限;展延;逾期;逾期違約金;違約金,酌減;過高,67,1項第1款第5目之約定，於104年10月15日終 止系爭契約。系爭契約因可歸責於被上訴人事由終止後，伊扣留 第72期估驗款890萬7767元、累積保留款7766萬9201元、已結算 未估驗款7528萬3474元，合計1億6186萬442元（合稱系爭扣留款 ）。被上訴人迄至系爭契約終止時止，共逾期42天，依系爭契約 第18條第9項第5款第1目核算應付逾期違約金1億2600萬元（下稱 系爭逾期違約金）。伊雖將被上訴人未完成之系爭工程部分重新 發包予訴外人偉銓營造有限公司（下稱偉銓公司）完成，但因上 開可歸責於被上訴人之延誤事由，受有如原判決附表編號（下稱 編號）㈠⒈至⒒（其中⒍、⒒分別應為92萬554元、734萬3767元之誤 載）所示1億6984萬1893元之損害（合稱系爭損害），伊依系爭 契約第22,廠商不願進場施工，造成工程停滯，伊乃 依系爭契約第22條第1項第1款第5目之約定，於104年10月15日終 止系爭契約。系爭契約因可歸責於被上訴人事由終止後，伊扣留 第72期估驗款890萬7767元、累積保留款7766萬9201元、已結算 未估驗款7528萬3474元，合計1億6186萬442元（合稱系爭扣留款 ）。被上訴人迄至系爭契約終止時止，共逾期42天，依系爭契約 第18條第9項第5款第1目核算應付逾期違約金1億2600萬元（下稱 系爭逾期違約金）。伊雖將被上訴人未完成之系爭工程部分重新 發包予訴外人偉銓營造有限公司（下稱偉銓公司）完成，但因上 開可歸責於被上訴人之延誤事由，受有如原判決附表編號（下稱 編號）㈠⒈至⒒（其中⒍、⒒分別應為92萬554元、734萬3767元之誤 載）所示1億,為債務不履行之損害 賠償，其所受損害已獲填補，且系爭契約第18條約定工程違約金 為損害賠償額預定性質，上訴人不得於沒收履約保證金後，再請 求給付違約金。縱上訴人得為請求，亦應扣除前已受領之履約保 證金6257萬5000元。另上訴人請求之系爭逾期違約金及沒收之履 約保證金總額為1億8857萬5000元，對照伊未完工部分之價金僅 約7.85億元，實屬過高，應予酌減等語，資為抗辯。 原審維持第一審所為上訴人敗訴之判決，駁回其上訴，無非 以：㈠兩造簽訂系爭契約，約定由被上訴人承攬系爭工程，因被 上訴人之進度落後，未能依上訴人指示之期限改善，且進入重整 程序，致分包廠商不願進場施工，造成工程停滯，上訴人乃於10 4年10月15日依系爭契約第22條第1項第1款第5目約定，合法終止 該契約。依系爭
"CHDV,113,建,16,20250331,1",2025,202503,臺灣彰化地方法院民事,返還工程款等,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣彰化地方法院民事/CHDV,113,建,16,20250331,1.json",工期;完工期限;逾期;違約金;遲延,酌減;第252條;過高,67,成功，則原告終止契約之意思表示可認已到達而發生效 力，原告主張其已合法終止系爭合約，即無不合。 ⒊另按損害賠償，除法律另有規定或契約另有訂定外，應以 填補債權人所受損害及所失利益為限。依通常情形，或依 已定之計劃、設備或其他特別情事，可得預期之利益，視 為所失利益，民法第216條定有明文。又約定之違約金額 過高者，法院得減至相當之數額，同法第252條亦有明定 ，故約定之違約金過高者，不論當事人係提起核減違約金 之訴或提起給付之訴，而於訴訟中請求法院酌減或法院依 職權酌減之，均無不可（最高法院84年度台上字第2172號 判決意旨參照）。法院判斷當事人約定之違約金是否過高 ，應,工項未施作，擋土牆亦未完成，工程進 度嚴重落後、遲遲未能完工，故原告○○○先行於第三次中 期款扣除25萬元，且其後不再給付尾款80萬元。 ⒌綜上，原告○○○已給付簽約金150萬元、第一次中期款100萬 元、第二次中期100萬元、第三次中期款75萬元，合計425 萬元。 ㈢被告逾系爭工程合約之完工期限未完工，經原告○○○催 告限 期完工後仍未完工，原告○○○已依法終止系爭工程合約： ⒈按「已開始履行之承攬契約或其他類似之繼續性契約一經 合法成立，倘於中途發生當事人給付遲延或給付不能時， 民法雖無明文得為終止契約之規定，但為使過去之給付保 持效力，避免法律關係趨於複雜，應類推適用民法第二百,思表示可認已到達而發生效 力，原告主張其已合法終止系爭合約，即無不合。 ⒊另按損害賠償，除法律另有規定或契約另有訂定外，應以 填補債權人所受損害及所失利益為限。依通常情形，或依 已定之計劃、設備或其他特別情事，可得預期之利益，視 為所失利益，民法第216條定有明文。又約定之違約金額 過高者，法院得減至相當之數額，同法第252條亦有明定 ，故約定之違約金過高者，不論當事人係提起核減違約金 之訴或提起給付之訴，而於訴訟中請求法院酌減或法院依 職權酌減之，均無不可（最高法院84年度台上字第2172號 判決意旨參照）。法院判斷當事人約定之違約金是否過高 ，應依一般客觀事實、社會經
"TPSV,109,台上,3082,20211110,1",2021,202111,最高法院民事,請求給付工程款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202111/最高法院民事/TPSV,109,台上,3082,20211110,1.json",工期;完工期限;逾期;逾期違約金;違約金;遲延,酌減;過高,66,全部完工，系 爭工程之付款條件尚未成就。皇穎公司未依系爭合約第3 條及 工程承攬須知第3 條之期限施工，其工程進度落後，施工品質 並未通過檢驗，復於104年5月26日放棄施工，經伊另行發包予 第三人施作，系爭工程始於同年7 月18日完工，皇穎公司應負 擔伊支付予第三人之工程款877萬6530元，及因逾期完工108.5 日之違約金987 萬3500元；爰以之與皇穎公司本件請求為抵銷 等語，資為抗辯。 原審廢棄第一審所為命彰鍊公司給付逾296 萬元本息之判決， 改判駁回皇穎公司該部分之訴，其餘部分則判予維持，駁回彰 鍊公司之其餘上訴，及維持第一審所為皇穎公司不利部分之判 決，駁回皇穎公司之上訴，係以如下理由，為其判斷之基礎： ㈠依彰鍊公司104年5月26日,司則以：對造上訴人皇穎公司並未全部完工，系 爭工程之付款條件尚未成就。皇穎公司未依系爭合約第3 條及 工程承攬須知第3 條之期限施工，其工程進度落後，施工品質 並未通過檢驗，復於104年5月26日放棄施工，經伊另行發包予 第三人施作，系爭工程始於同年7 月18日完工，皇穎公司應負 擔伊支付予第三人之工程款877萬6530元，及因逾期完工108.5 日之違約金987 萬3500元；爰以之與皇穎公司本件請求為抵銷 等語，資為抗辯。 原審廢棄第一審所為命彰鍊公司給付逾296 萬元本息之判決， 改判駁回皇穎公司該部分之訴，其餘部分則判予維持，駁回彰 鍊公司之其餘上訴，及維持第一審所為皇穎公司不利部分之判 決，駁回皇穎公司之上訴，係以如下理由，為其判斷之基礎：,日後，皇穎公司 逾期天數為36.5日，應按系爭合約第6條約定，給付以每逾1日 罰總工程款10/1000計算之違約金332萬1500元。惟衡酌皇穎公 司已完成工程進度60% ，其承攬報酬扣除成本及勞務支出後， 已血本無歸，又考量彰鍊公司因皇穎公司部分履行所受之利益 及因其遲延所受之損失等一切情狀，足認系爭合約所約定之違 約金過高，爰予酌減為250萬元。 ㈣綜上，皇穎公司於系爭合約終止時，已完成60% 工程進度，得 請求546萬元工程款，扣除應給付違約金250萬元後之金額為29 6 萬元。從而，皇穎公司依系爭合約法律關係，請求彰鍊公司 給付290萬元本息，為有理由，逾此範圍，則為無理由等詞。 本院廢棄原判決之理由： ㈠按定作人於工作未完成前，依民法第511
"TPHV,111,建上,48,20250916,1",2025,202509,臺灣高等法院民事,給付承攬報酬等,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣高等法院民事/TPHV,111,建上,48,20250916,1.json",工期;展延;逾期;逾期違約金;違約金,酌減;過高,66,"於二審提出新攻擊防禦方法，但如不許其提出 顯失公平者，不在此限，民事訴訟法第447條第1項第6款定 有明文。查上訴人雖於原審表示不提出抵銷抗辯（見原審16 卷159頁），惟其對被上訴人請求本件工程之損害賠償事件 ，經本院於民國114年2月25日以110年度建上字第31號判決 （下稱另案）認定上訴人對被上訴人有逾期違約金債權新臺 幣（下同）1,084萬元本息，則上訴人在二審提出上開逾期 違約金及其他損害賠償債權等抵銷抗辯，因事涉被上訴人請 求工程款債權是否消滅，如不許其提出上開新攻擊防禦方法 ，顯有失公平，依上開規定，應予准許。 二、被上訴人主張：兩造於105年7月29日簽訂工程承攬合約書（ 下稱系爭契約），約定由伊以總價","於二審提出新攻擊防禦方法，但如不許其提出 顯失公平者，不在此限，民事訴訟法第447條第1項第6款定 有明文。查上訴人雖於原審表示不提出抵銷抗辯（見原審16 卷159頁），惟其對被上訴人請求本件工程之損害賠償事件 ，經本院於民國114年2月25日以110年度建上字第31號判決 （下稱另案）認定上訴人對被上訴人有逾期違約金債權新臺 幣（下同）1,084萬元本息，則上訴人在二審提出上開逾期 違約金及其他損害賠償債權等抵銷抗辯，因事涉被上訴人請 求工程款債權是否消滅，如不許其提出上開新攻擊防禦方法 ，顯有失公平，依上開規定，應予准許。 二、被上訴人主張：兩造於105年7月29日簽訂工程承攬合約書（ 下稱系爭契約），約定由伊","逾期違約金1,084萬元（計 算式：54,200,000×0.2＝10,840,000），自屬有據。再者， 系爭契約係由被上訴人所提供，顯見其於訂約時，已盱衡自 己履約之意願、經濟能力，本諸自由意識及平等地位自主決 定，而該逾期違約金約定之計罰標準及上限，亦為工程業界 普遍採用之版本，被上訴人並未舉證證明有何過高之情事， 自無酌減之餘地。從而，上訴人於107年4月17日另案起訴請 求被上訴人給付上開逾期違約金1,084萬元，則被上訴人請 求上訴人給付工程款6,156,514元，經上訴人以上開逾期違 約金為抵銷後已消滅，本院無庸再行判斷上訴人另舉其他損 害賠償債權之抵銷部分，併此敘明。是被上訴人請求上訴人 給"
"TCHV,108,建上,14,20210105,1",2021,202101,臺灣高等法院臺中分院民事,給付工程款等,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣高等法院臺中分院民事/TCHV,108,建上,14,20210105,1.json",工期;完工期限;展延;逾期;逾期違約金;違約金;遲延,過高,65,"同年5月5日簽立工 程契約（下稱系爭契約），契約金額新臺幣（下同）1,209 萬8,800元，系爭工程已於100年4月驗收合格，核定結算金 額1,161萬9,868元。惟上訴人認定伊逾期126天，扣罰違約 金152萬4,448元，因其中93天有天候、工程圖書與實地現況 不符等不計工期事由，上訴人即應返還溢扣之違約金112萬 5,188元。 (二)再者，系爭工程之第五工區施作時，為避免邊坡及上方舊有 擋土牆滑動或崩塌危險，監造單位鹿天工程顧問公司於99年 9月17日指示伊於舊有擋土牆外圍施設鋼軌樁33支，伊於99 年9月17日至25日完成施設，而工程竣工驗收表及決算書（ 原審卷二第199頁、200頁）未列入決算數量，上","貳、訴訟要旨： 一、被上訴人主張： (一)伊於民國99年間向上訴人標得南投縣仁愛鄉「發祥及翠華村 聚落基礎復建工程」（下稱系爭工程），同年5月5日簽立工 程契約（下稱系爭契約），契約金額新臺幣（下同）1,209 萬8,800元，系爭工程已於100年4月驗收合格，核定結算金 額1,161萬9,868元。惟上訴人認定伊逾期126天，扣罰違約 金152萬4,448元，因其中93天有天候、工程圖書與實地現況 不符等不計工期事由，上訴人即應返還溢扣之違約金112萬 5,188元。 (二)再者，系爭工程之第五工區施作時，為避免邊坡及上方舊有 擋土牆滑動或崩塌危險，監造單位鹿天工程顧問公司於99年 9月17日指示伊於舊有擋土牆外圍施設","旨尚無不符。系爭契約第22條第1項：「逾期違約金， 以日為單位，廠商如未依照契約規定期限完工，應按逾期日 數，每日依契約總價額千分之1計算逾期違約金」，又兩造 同意逾期違約金以每日12098.8元計算乙節，為兩造所不爭 ，復衡諸系爭工程之性質、內容、工程金額及一般工程實務 ，應認前開約定之違約金尚屬相當，並無過高情事。是經扣 除上開不計工期日數，本件工程遲延之違約金為399,260元 （計算式：12098.8×33=399,260，元以下四捨五入)），上 訴人係扣罰違約金152萬4,448元，被上訴人請求上訴人給付 112萬5,188元，即無不合。 三、第五工區之33支鋼軌樁及搶修工程部分： (一)33支鋼軌樁部分："
"TPHV,110,建上,57,20230530,1",2023,202305,臺灣高等法院民事,不當得利等,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣高等法院民事/TPHV,110,建上,57,20230530,1.json",工期;完工期限;逾期;逾期違約金;違約金;遲延,酌減;過高,65,金5%（下合稱管利稅金12%），凱達公司無法律上原因受領 附表項目之工程款212萬9777元（下稱附表工程款），致伊 受有同額之損害，所施作之工程因此有瑕疵而為不完全給付 ，應負同額之瑕疵或遲延損害賠償責任。又凱達公司逾期至 106年7月31日仍未完成系爭結構工程，依系爭結構合約第12 條，應另賠償伊違約金149萬元（下稱系爭違約金）等情。 爰依民法第179條、第227條第1項、第231條第1項、第495條 第1項規定、系爭結構合約第9條，請求擇一命凱達公司返還 伊附表工程款212萬9777元，另依系爭結構合約第12條，請 求命凱達公司給付伊系爭違約149萬元，計361萬9777元，及 自起訴狀繕本送達翌日（即,達公司僅於106年1月3日完成工程之結構體，未施作附表所 示項目（下稱附表項目），加計工程管理及利潤7%及營業稅 金5%（下合稱管利稅金12%），凱達公司無法律上原因受領 附表項目之工程款212萬9777元（下稱附表工程款），致伊 受有同額之損害，所施作之工程因此有瑕疵而為不完全給付 ，應負同額之瑕疵或遲延損害賠償責任。又凱達公司逾期至 106年7月31日仍未完成系爭結構工程，依系爭結構合約第12 條，應另賠償伊違約金149萬元（下稱系爭違約金）等情。 爰依民法第179條、第227條第1項、第231條第1項、第495條 第1項規定、系爭結構合約第9條，請求擇一命凱達公司返還 伊附表工程款212萬9777元，另依,第179條規定為請求，其餘請求 之依據，即毋庸再予審酌之必要。另富麗金公司前揭不當 得利請求權，亦無因罹於民法第514條所定1年短期時效而 消滅可言。均附此敘明。 ㈢系爭結構工程是否逾期完工？富麗金公司依系爭結構合約第1 2條，請求凱達公司給付系爭違約金149萬元，有無理由？其 數額是否過高應予酌減？酌減後之數額為何始為適當？ ⒈富麗金公司主張：凱達公司至合約第3條約定之完工日即106 年7月31日仍未完成系爭結構工程，應依系爭結構合約第12 條約定，以工程總價2%計付伊逾期違約金149萬元。凱達公 司則以：系爭結構工程是否完工，並非僅以申請使用執照為 準，兩造未捨棄以系爭結構合約第8條所定驗收程序判
"TPSV,112,台上,1619,20240730,1",2024,202407,最高法院民事,請求返還履約保證金,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202407/最高法院民事/TPSV,112,台上,1619,20240730,1.json",違約金;遲延,酌減;第252條;過高,65,"園區開發工程（下稱系爭工程），並依系爭契約第11.2條約 定，於簽約時提供履約保證金新臺幣（下同）1億5千萬元（ 下稱系爭履約保證金），作為履行系爭契約責任等之保證。 嗣上訴人於98年7月3日以大埔美公司逕行停工為由，向其表 示終止系爭契約，並依系爭契約第11.5.1條約定，沒收系爭 履約保證金，作為懲罰性違約金及損害賠償。然大埔美公司 已完成系爭工程之13.97%，上訴人沒收系爭履約保證金之全 數，顯屬過高，大埔美公司怠於行使權利，伊自得代位大埔 美公司請求按已完工比例酌減違約金，並依不當得利之法律 關係請求上訴人返還2,025萬元，由伊代為受領等情，爰依 民法第242條、第252條、第179條規定，求為命上訴人給","上訴人沒收系爭履約保證金之全 數，顯屬過高，大埔美公司怠於行使權利，伊自得代位大埔 美公司請求按已完工比例酌減違約金，並依不當得利之法律 關係請求上訴人返還2,025萬元，由伊代為受領等情，爰依 民法第242條、第252條、第179條規定，求為命上訴人給付 大埔美公司2,025萬元及自本件判決確定時起加付法定遲延 利息，並由伊代為受領之判決（未繫屬本院者，不予贅述） 。 二、上訴人則以：大埔美公司並未怠於行使其權利，被上訴人代 位提起本件訴訟，不符民法第242條所定要件。且依系爭契 約第16條約定，雙方縱有爭執，應先提交協調委員會處理。 再依系爭契約第11.2條約定，系爭履約保證金乃具確保履行 契約之性質","元（ 下稱系爭履約保證金），作為履行系爭契約責任等之保證。 嗣上訴人於98年7月3日以大埔美公司逕行停工為由，向其表 示終止系爭契約，並依系爭契約第11.5.1條約定，沒收系爭 履約保證金，作為懲罰性違約金及損害賠償。然大埔美公司 已完成系爭工程之13.97%，上訴人沒收系爭履約保證金之全 數，顯屬過高，大埔美公司怠於行使權利，伊自得代位大埔 美公司請求按已完工比例酌減違約金，並依不當得利之法律 關係請求上訴人返還2,025萬元，由伊代為受領等情，爰依 民法第242條、第252條、第179條規定，求為命上訴人給付 大埔美公司2,025萬元及自本件判決確定時起加付法定遲延 利息，並由伊代為受領之判決（未繫屬本"
"TCDV,105,建,107,20210625,1",2021,202106,臺灣臺中地方法院民事,給付工程款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202106/臺灣臺中地方法院民事/TCDV,105,建,107,20210625,1.json",工期;逾期;違約金;遲延,酌減;過高,64,要爭點亦具共通性，且不甚妨礙反訴被告本件訴訟 之防禦與終結。是反訴原告上開聲明之變更及追加，合於 前開規定，均應予准許。 （三）反訴原告提起反訴後，所主張之訴訟標的紛亂並數度更迭 ，初提起反訴時主張之訴訟標的為「債務不履行」之損害 賠償及「承攬契約上之請求權」（系爭合約第6 條請求逾 期違約金）〔見本院卷一第42至45頁民事答辯（二）暨追 加反訴起訴狀〕；嗣主張訴訟標的為「債務不履行」、「 承攬契約上之請求權」及「不當得利」〔見本院卷一第83 至93頁民事答辯（三）暨追加反訴起訴狀〕；後增加主張 依民法第502 條規定請求賠償因遲延造成之損害（見本院 卷二第42頁民事答辯狀）；,與本訴得行同種之訴訟程序者，不得 提起。當事人意圖延滯訴訟而提起反訴者，法院得駁回之。 民事訴訟法第259 條、第260 條分別定有明文。本件原告起 訴主張原告與被告於102 年12月簽訂「工程合約書」（下稱 系爭合約），由原告承攬被告之「新建廠房（下稱系爭廠房 ）水電消防設備工程」（下稱系爭工程），後因被告遲延給 付工程款，原告終止兩造間之系爭合約，進而起訴請求被告 給付未付之分期工程款；被告則於105 年11月30日具狀提起 反訴，主張系爭合約為承攬與買賣之混合契約；就承攬部分 ，原告尚有許多瑕疵未修繕，且有諸多違約之情事，使被告 因工程延宕而受有損失；就買賣部分，原告未依約交付如附 表所示之相關文件。,"行承攬契約之情事，此部分期間 實不應計入違約金日數計算。是反訴原告主張請求違約金 1,500,000 元，顯有權利濫用情形。再者，反訴被告僅剩 幹線穿線完成、台電送電完成等二期工程尚未施作，僅佔 工程比例10％、2 ％，故反訴被告已完成9 成工程，則反 訴原告請求工程款之10％違約金，顯屬過高，應予酌減違 約金。 （二）反訴原告依鑑定報告主張反訴被告應賠償修補瑕疵費用8, 847,739 元；然鑑定報告所示之上開修補瑕疵費用，顯然 包含「反訴被告尚未施作、且亦未請求工程款」之工程項 目在內，則此部分工程既未施作，即無「修補瑕疵」之可 言。又反訴原告就系爭合約第肆大項第26項基"
"TPHV,109,重上,577,20220426,1",2022,202204,臺灣高等法院民事,給付工程款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣高等法院民事/TPHV,109,重上,577,20220426,1.json",工期;完工期限;逾期;違約金;遲延,過高,64,"人負擔百分之十，餘由上訴人負擔；關於追加之訴 部分，由被上訴人負擔十分之七，餘由上訴人負擔。 事實及理由 壹、程序部分：按第二審訴之變更或追加，非經他造同意，不得 為之。但請求之基礎事實同一者，不在此限，民事訴訟法第 第255條第1項第2款、第446條第1項所明定。被上訴人於本 院審理時追加請求上訴人應給付違約金新臺幣（下同）624, 391元及自民國109年11月13日起至清償日止，按年息5％計算 之利息（本院卷三258頁），其請求權基礎係依兩造簽訂工 程承攬契約（下稱系爭契約）第16條第2款請求給付違約金 ，其追加與本案請求給付工程款之基礎事實均係基於兩造間 之承攬工程所洐生紛爭 ，核其基礎事實同一，依上開規定","尚應給付6,641,776 元，及退還於104年12月31日所收取履約保證金564,483元， 合計7,206,259元。又依系爭契約第6條第2項約定，上訴人 應自接獲伊請款日起7日內給付，伊於105年3月24日已將完 工證明及統一發票寄予上訴人，上訴人於105年3月25日收受 ，應自105年4月2日起負給付遲延責任。爰依系爭契約及民 法第505條規定，訴請上訴人如數給付（原審判決上訴人應 給付6,243,912元及自105年4月2日起至清償日止，按年息5％ 計算之利息，並分別諭知供擔保後，得、免假執行；另駁回 被上訴人其餘之訴即962,347元本息及假執行之聲請，被上 訴人對敗訴部分未上訴，此部分非本院審理範圍，下","日起算至 清償日止，加計按年息5％計算之利息。 ㈧關於被上訴人追加請求違約金624,391元及自109年11月13日 起加計法定遲延利息部分（本院卷㈠149頁）： ⒈被上訴人主張上訴人違約逾期給付工程款，依系爭契約第16 條第2款約定請求違約金624,391元本息等語，為上訴人所否 認。 ⒉按約定之違約金額過高者，法院得減至相當之數額，民法第2 52條定有明文。又當事人所約定之違約金，如屬損害賠償總 額預定性質者，係作為債務人於債務不履行時，其損害賠償 預定或推定之總額，目的在填補債權人因其債權未依契約本 旨實現所受之損害。而關於損害賠償之範圍，民法係採完全 賠償主義，除法律另有規定或契約別有約定，應以填補債權"
"PCDV,113,建,39,20250225,1",2025,202502,臺灣新北地方法院民事,損害賠償,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣新北地方法院民事/PCDV,113,建,39,20250225,1.json",工期;違約金;遲延,民法第252條;酌減;第252條;過高,64,爭合約，並要求被告退還原告先 前已支付部分工程款項即20萬元及承擔損害賠償責任。然被 告非但不願負責，竟訴請原告給付剩餘工程款，經法院判決 被告敗訴。 ㈡原告前催告被告履約及終止契約之通知，誤將「終止契約」 及「解除契約」二者概念互相混淆，惟原告於通知時已援引 民法第250條規定，告知被告若未履約，將索討違約金，可 知原告之真意係終止系爭合約，而非解除契約，僅因不懂「 終止契約」及「解除契約」兩者之差異而誤用。且由被告回 覆之存證信函內容：「4.應先釐清本案結構系統的安全性， 再繼續後續泥水裝修工程」等語，足見被告當時也不認為原 告真正之意圖為解除系爭合約，否則不會要求原告應先釐清 本案結構系統之安全性，,真正原意乃終止 系爭合約。 ㈢系爭工程之完工日應為109年8月19日，然系爭工程進度嚴重 落後，原告百般催促伊進場施工，並於約定完工日當天寄發 存證信函，再次指定期日要求被告依約完成系爭工程，被告 依舊不予理會。被告上開行為已符合系爭合約第17條第17.1 項第17.1.2款約定「乙方（即被告）不能依預定工期完工， 或開工進度緩慢、無故停工，或延遲工程進度，或機具設備 不足，甲方確認其不能依約完工時」之要件，原告自得依同 條第17.1項約定終止系爭合約並向被告請求給付懲罰性違約 金。依系爭合約第第17條第17.1項及第17.1項第17.1.2款等 約定，若乙方（即被告）不能依預定工期完工，其所衍生之 費,"再支付被告承攬報酬，縱原告支付泥作師傅費用890,300元 為真，此與被告若有履約，完工後依合約可請領之剩餘工程 款70萬元相較，差距不到20萬元；另原告已支付被告之20萬 元，乃被告完成既有工程之對價，而原告亦係在被告已施作 完成部分之基礎上繼續施作，因此，綜觀原告所受之損害， 系爭合約就違約金之約定，實屬過高，應依民法第252條規 定，酌減至20萬元以下。 ㈤聲明：原告之訴駁回。 三、兩造不爭執事項：(見本院卷第213頁) ㈠兩造有簽訂新北市汐止區自強市民活動中心新建工程之泥作 工程承攬合約（下稱系爭合約），合約上所載的日期是109 年7月2日，工程費用總計為90萬元。 ㈡依系爭合約第5條第5.1項約定，被告應於10"
"TPDV,112,建,123,20250430,1",2025,202504,臺灣臺北地方法院民事,給付工程款,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣臺北地方法院民事/TPDV,112,建,123,20250430,1.json",工期;完工期限;逾期;逾期違約金;違約金,酌減;過高,64,有牽連關係（最高法院70年度台抗字第522號裁定意旨參照 ）。經查，本件原告主張其承攬被告之模板工程已完工，且 工程保留款之付款要件已滿足，被告應付清保留款計新臺幣 （下同）148萬6947元；被告則於本件言詞辯論終結前之民 國112年10月2日，以民事爭點整理暨反訴狀辯稱實則原告施 工逾期且有瑕疵，逾期違約金為191萬8162元、得請求償還 瑕疵修補費用59萬6392元後，而執為抵銷抗辯，經抵銷後尚 不足扣減，並反訴請求原告給付102萬7607元（本院卷一第2 49至265頁）。經核所提反訴與本訴間訴訟標的具相關性， 攻擊防禦方法相牽連，且無其他民事訴訟法第260條所定不 得提起反訴之情形，應予准許。 乙、實體,可認兩者間 有牽連關係（最高法院70年度台抗字第522號裁定意旨參照 ）。經查，本件原告主張其承攬被告之模板工程已完工，且 工程保留款之付款要件已滿足，被告應付清保留款計新臺幣 （下同）148萬6947元；被告則於本件言詞辯論終結前之民 國112年10月2日，以民事爭點整理暨反訴狀辯稱實則原告施 工逾期且有瑕疵，逾期違約金為191萬8162元、得請求償還 瑕疵修補費用59萬6392元後，而執為抵銷抗辯，經抵銷後尚 不足扣減，並反訴請求原告給付102萬7607元（本院卷一第2 49至265頁）。經核所提反訴與本訴間訴訟標的具相關性， 攻擊防禦方法相牽連，且無其他民事訴訟法第260條所定不 得提起反訴之情形，應,減102萬7607元。爰依系爭契約第19條、第8條約 定，請求反訴被告給付102萬7607元。並聲明：⒈反訴被告應 給付反訴原告102萬7607元，及自反訴狀繕本送達翌日起至 清償日止，按週年利率5%計算之利息；⒉願供擔保，請准宣 告假執行。 二、反訴被告則以：詳前所述，縱認應給付逾期違約金，該違約 金亦屬過高，應予酌減。並聲明：⒈反訴原告之訴及假執行 之聲請均駁回；⒉願供擔保，請准宣告免為假執行。 參、兩造不爭執事項（本院卷一第363、365頁）： 一、兩造於108年7月31日簽訂工程合約（即系爭契約），由原告 承攬被告坐落新北市○○區○○段000地號土地上之「竑實至善 居」建案新建工程中之模板工程（即系爭工程）。 二、原告就
