"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"TCDV,112,建,112,20241225,1","202412","2024","臺灣臺中地方法院民事","112","建","112","20241225","給付工程逾期違約金等","28058","231","202412/臺灣臺中地方法院民事/TCDV,112,建,112,20241225,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺中地方法院民事/TCDV,112,建,112,20241225,1.json","ok","1","48","120","2","0","168","2","0","179","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當","","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","0","給付工程逾期違約金等 臺灣臺中地方法院民事判決 112年度建字第112號 原 告 舜暉鋼鐵股份有限公司 法定代理人 林淵源 訴訟代理人 馬啓峰律師","一」者，係指 變更或追加之訴與原訴之主要爭點有其共同性，各請求利益 之主張在社會生活上可認為同一或關連，而就原請求之訴訟 及證據資料，於審理繼續進行在相當程度範圍內具有同一性 或一體性，得期待於後請求之審理予以利用，俾先後兩請求 在同一程序得加以解決，避免重複審理，進而為統一解決紛 爭者即屬之(參見最高"
"TCDV,113,重訴,446,20241226,1","202412","2024","臺灣臺中地方法院民事","113","重訴","446","20241226","返還履約保證金","6372","58","202412/臺灣臺中地方法院民事/TCDV,113,重訴,446,20241226,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺中地方法院民事/TCDV,113,重訴,446,20241226,1.json","ok","1","2","9","1","0","11","1","0","13","違約金","逾期;遲延","相當","","逾期;違約金;遲延","1","0","發還系爭履約保證金予原告。且系爭工程已保固期滿，被告 於甲證10保證金退還申請書並勾選無待解決事項，可證系爭 履約保證金所擔保事由完全結束。況縱使工程有逾期完工、 瑕疵或不完全給付之情，被告須自工程款抵扣而仍有不足， 才得扣抵履約保證金。被告於另案工程款事件中主張原告誤 換鈉光燈而請求原告損害賠償之金額為","3元，及自112年2月21日起至清償日止，按年息5%計算之 利息，為有理由，應予准許。兩造均陳明願供擔保，請准宣 告假執行及免為假執行，經核並無不合，爰分別酌定相當之 擔保金額准許之。 六、本件事證已臻明確，兩造其餘之攻擊或防禦方法及所用之證 據，經本院斟酌後，認為均不足以影響本判決之結果，爰不 逐一論列，併此"
"TPDV,107,建,129,20241213,1","202412","2024","臺灣臺北地方法院民事","107","建","129","20241213","給付工程款","22354","95","202412/臺灣臺北地方法院民事/TPDV,107,建,129,20241213,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺北地方法院民事/TPDV,107,建,129,20241213,1.json","ok","1","68","235","1","0","303","1","0","305","逾期違約金;違約金","工期;展延;逾期;遲延","相當","","工期;展延;逾期;逾期違約金;違約金;遲延","1","0","分段訂定工作期限；系爭 工程已經被告核定104年7月18日全部竣工，並於105年2月4 日完成驗收，續於105年5月25日辦理竣工計價。然而： ⒈被告未合理展延工程，且不當認定工作完成日期，進而扣罰 逾期違約金6723萬4194元，而應全數給付，退步言，至多僅 能扣罰第2階段驗收逾期10日之違約金143萬5827元，被","1項規定參照），為有理由，應予准許；逾此範圍 之請求，則屬無據，應予駁回。 六、原告陳明願供擔保以代釋明聲請宣告假執行，經核其勝訴部 分，合於法律規定，爰酌定相當擔保金額，准予宣告假執行 ；被告雖未陳明願供擔保免為假執行，惟本院依民事訴訟法 第392條第2項規定，依職權宣告被告得預供擔保而免為假執 行。至原告其"
"TPDV,112,建,245,20241205,1","202412","2024","臺灣臺北地方法院民事","112","建","245","20241205","給付賠償金等","8113","4","202412/臺灣臺北地方法院民事/TPDV,112,建,245,20241205,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺北地方法院民事/TPDV,112,建,245,20241205,1.json","ok","1","18","1","2","0","19","2","0","23","違約金","遲延","相當","","違約金;遲延","1","0","收原告甲契約之保證金，難認屬系爭契約 所致之損害，況原告未曾運離任何廢棄土壤，即無履約事實 ，無何期待利益之受損可言，無由請求被告賠付1,200萬元 違約金。又被告未曾委請原告辦理上揭處理污染土壤吊運、 鋼板載運、土壤污染控制計畫書延展申請、控制場址環境監 測等事務，原告無由請求被告給付有關款項。否認有派駐守","衛保護自己財產之利害關係及動機，尚難遽認該守衛係被告 利益所為，縱被告受有利益，僅能認係原告保護自己財產之 反射利益。是原告所付費用，與被告受利益部分並無相當因 果關係，不當得利部分亦無理由，均不能許可。 (四)原告擇一依契約關係或民法第179條規定，請求360萬元： 雖被告否認與原告間有契約關係或受有利益。惟查證人李"
"TPDV,112,建,264,20241230,1","202412","2024","臺灣臺北地方法院民事","112","建","264","20241230","給付工程款等","12676","177","202412/臺灣臺北地方法院民事/TPDV,112,建,264,20241230,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺北地方法院民事/TPDV,112,建,264,20241230,1.json","ok","1","4","21","7","4","25","7","4","55","逾期違約金;違約金","工期;逾期;遲延","民法第252條;相當;第252條;過高","民法第252條;第252條;過高","工期;逾期;逾期違約金;違約金;遲延","1","1","㈢伊就竹北店工程及台南西門店之保固款的返還條件及金額均 不爭執。惟新竹巨城店契約、新光影城店契約、竹北店契約 、台南西門店契約於第4條第1項均已明文約定整體工期（詳 如附表所示），原告並未依各該契約第12條第6項約定，於 施工期間每日提供施工日誌，伊依前開約定，得就該4份契 約依序對原告扣罰266,500元、","有據。再兩造就原告逾期完 工，除約定原告應賠償損害外，並約定按逾期天數計罰款 ，足認兩造約定之逾期罰款應係懲罰性違約金之性質。 ⑶按約定之違約金額過高者，法院得減至相當之數額，為民法第252條所明文規定；至於是否相當，須依一般客觀事實、社會經濟狀況及當事人所受損害情形，以為斟酌之標準。而債務已為一部履行者，亦得比照債權人所受利益"
"TPDV,113,建,65,20241223,1","202412","2024","臺灣臺北地方法院民事","113","建","65","20241223","損害賠償等","15169","33","202412/臺灣臺北地方法院民事/TPDV,113,建,65,20241223,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣臺北地方法院民事/TPDV,113,建,65,20241223,1.json","ok","1","8","10","5","0","18","5","0","28","逾期違約金;違約金","工期;逾期;遲延","相當","","工期;逾期;逾期違約金;違約金;遲延","1","0","有提告資料印刷費用及存證信函 寄送費用損失。 ㈢依系爭契約第16條第1項約定，自交付日迄今已2個月餘，每 逾1日課以工程總金額1000分之1計算，被告應給付逾期違約 金14萬元。 ㈣被告於112年2月6日向原告借款2萬元迄今仍未還款。 ㈤爰依附表所示之項目、金額及請求權基礎提起本訴等語。並 聲明：⒈被告應給付原告2","答辯理由再具狀等語， 資為抗辯。並聲明：㈠原告之訴駁回；㈡如受不利判決，被告 願供擔保，請准宣告免為假執行。 三、經查： ㈠按工作有瑕疵者，定作人得定相當期限，請求承攬人修補之 。承攬人不於前項期限內修補者，定作人得自行修補，並得 向承攬人請求償還修補必要之費用。如修補所需費用過鉅者 ，承攬人得拒絕修補"
"CTDV,111,建,4,20241220,1","202412","2024","臺灣橋頭地方法院民事","111","建","4","20241220","給付工程款","9509","69","202412/臺灣橋頭地方法院民事/CTDV,111,建,4,20241220,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣橋頭地方法院民事/CTDV,111,建,4,20241220,1.json","ok","1","13","62","2","0","75","2","0","79","違約金","工期;展延;逾期;遲延","相當","","工期;展延;逾期;違約金;遲延","1","0","嗣後加計追加、減之項目工程款6,434,464元後，總工程金 額為142,776,368元（未稅）。惟經原告陸續施作並向被告 請款後，被告於第1期至第11期均有遲延付款之情形，依民 法第229條第1項及第233條規定，原告得請求被告給付之各 期遲延利息如附表，共1,010,984元。又原告已依約施作完 畢，於11","瑕疵部分減 價382,533元（見本院卷第544頁），可認已就原告施作瑕疵 部分，以減少價金之方式請求原告負瑕疵擔保責任，自不能 僅因主張減價金額顯不相當之瑕疵擔保，即拒絕給付第12期 款，否則應屬有違誠信原則。從而，應認被告給付第12期款 之清償期已屆至，即被告應給付原告系爭工程第12期款，則 被告抗"
"TPSV,112,台上,33,20250122,1","202501","2025","最高法院民事","112","台上","33","20250122","請求給付工程款","9452","93","202501/最高法院民事/TPSV,112,台上,33,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/最高法院民事/TPSV,112,台上,33,20250122,1.json","ok","1","22","80","3","3","102","3","3","120","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","酌減;過高","酌減;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","四所示煙囪區及灰倉區 偏位工程款共計537萬306元。另中鼎公司提供之混凝土不符 約定之坍度及初凝時間，致伊施作煙囪滑模工程期間停模待 工16日及溢增工期18日，依序受有如附表五、六所示損害共 計1,592萬5,714元等情；㈠於臺灣臺北地方法院（下稱臺北 地院）107年度建字第60號事件（下稱第60號事件；第二","契約範本」第17條第4項 係以契約價金總額20％為違約金之上限、鼎台公司之資本額 達5億5,800萬元及其於系爭工程之逾期日數各情，認上開違 約金並未過高，無須酌減。中鼎公司主張以該違約金債權與 鼎台公司上開工程款債權餘額3,566萬3,175元相抵銷後，鼎 台公司尚得請求中鼎公司給付2,032萬4,175元，及"
"TPSV,113,台上,220,20250115,1","202501","2025","最高法院民事","113","台上","220","20250115","請求給付工程款","3408","38","202501/最高法院民事/TPSV,113,台上,220,20250115,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/最高法院民事/TPSV,113,台上,220,20250115,1.json","ok","1","4","4","0","0","8","0","0","8","逾期違約金;違約金","逾期;遲延","","","逾期;逾期違約金;違約金;遲延","1","0","依系爭工程契約 約定，求為命被上訴人給付1400萬6148元，及加計669萬155 1元自民國104年11月20日起、其餘自106年4月3日起算法定 遲延利息之判決。 二、被上訴人則以：上訴人未經伊同意於系爭工程使用爐碴為粒 料，未依系爭工程契約本旨為給付及完成工程，而甲工程因 多處爆裂等瑕疵，鑽心採樣驗有磁吸",""
"KMDV,113,重訴更一,1,20250117,1","202501","2025","福建金門地方法院民事","113","重訴更一","1","20250117","給付承攬報酬","14414","109","202501/福建金門地方法院民事/KMDV,113,重訴更一,1,20250117,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/福建金門地方法院民事/KMDV,113,重訴更一,1,20250117,1.json","ok","1","8","35","0","0","43","0","0","43","逾期違約金;違約金","工期;逾期;遲延","","","工期;逾期;逾期違約金;違約金;遲延","1","0","約，原 告就一變契約、二變契約所載增加之工程費部分，於契約上 載明不同意之意思表示，是就增加之工程費部分原告自得向 被告另行請求。 ㈡另被告主張之逾期罰款23,325,276元中，被告認原告等有「 工程驗收缺失改善逾期52日」及「變更設計項目施工逾期65 日」之應計罰事由，而扣罰15,533,279元部分，應",""
"KMHV,112,建上更一,1,20250122,1","202501","2025","福建高等法院金門分院民事","112","建上更一","1","20250122","給付工程款","14593","22","202501/福建高等法院金門分院民事/KMHV,112,建上更一,1,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/福建高等法院金門分院民事/KMHV,112,建上更一,1,20250122,1.json","ok","1","16","34","4","0","50","4","0","58","逾期違約金;違約金","工期;展延;逾期;遲延","相當","","工期;展延;逾期;逾期違約金;違約金;遲延","1","0","程款294萬9816元〔計算式：結算工程款2016萬8637元＋改善 工程款55萬9686元－已領工程款1351萬4347元－減價22萬0585 元－逾期違約金404萬3575元＝294萬9816元〕，並拒不返還履 約保證金187萬元等情，爰依系爭契約第5條第1款第6目、第 11條第1款之約定，求為命被上訴人給付481","給付工程款云云(本院更審卷第141、173-172頁)。惟該服務 建議書與安裝計畫之內容，無非強調上訴人為國內陶瓷窯爐 設備主要供應商，對於窯爐特性有相當程度之研究，具備完 成系爭隧道窯所需還原燒成效果之能力等詞，並無關於系爭 隧道窯之設計是否適於達成被上訴人需求還原效果之具體意 見，尚難憑以認定上訴人"
"ILDV,113,建,7,20250122,1","202501","2025","臺灣宜蘭地方法院民事","113","建","7","20250122","返還工程款等","5152","52","202501/臺灣宜蘭地方法院民事/ILDV,113,建,7,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣宜蘭地方法院民事/ILDV,113,建,7,20250122,1.json","ok","1","5","28","2","1","33","2","1","41","違約金","工期;完工期限;逾期;遲延","相當;過高","過高","工期;完工期限;逾期;違約金;遲延","1","1","（下稱系爭契約），約定被告應於 簽約日起4個月內（即112年12月25日前）接續完成訴外人亞 鑫營造有限公司與原告間之工程承攬契約（下稱系爭工程） ，逾期完工逾期罰款以每逾期1日罰款承攬總價千分之3計算 ，最高以承攬總價15%為限。詎被告至112年12月25日仍未完 成系爭工程，顯可歸責於被告之事由而未於系爭契約","逾期罰款165萬8,136元，尚未逾每日工程總價之千分之1，且原告已給付原告工程款逾3分之2，在預付工程款之情形下，足敷工程施作相關費用之支應，相較系爭工程逾期情形，上述違約金應無過高之情形，是原告此部分所為請求，應屬有據。 四、綜上所述，原告依系爭契約請求被告給付165萬8,136元，及 自起訴狀繕本送達被告翌日即113年5月29日起至清償日止，"
"TYDV,111,建,29,20250124,1","202501","2025","臺灣桃園地方法院民事","111","建","29","20250124","損害賠償等","7356","54","202501/臺灣桃園地方法院民事/TYDV,111,建,29,20250124,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣桃園地方法院民事/TYDV,111,建,29,20250124,1.json","ok","1","32","21","7","5","53","7","5","87","逾期違約金;違約金","工期;完工期限;逾期;遲延","相當;酌減;過高","酌減;過高","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","1","處未以防鏽工法處理 結構不安全、樓梯鋼板未鋪設完全等瑕疵，其瑕疵已屬重大 而致系爭工程不能達使用之目的，且系爭工程迄今尚未完工 ，至起訴時已逾系爭工程完工期限700日，原告自得依系爭 契約請求逾期違約金630,750元。又被告經原告催告後而拒 不修補瑕疵，原告已發函合法解除兩造間系爭契約，被告自 應返還原告","從而，原告爰此向被告主張損害賠償，亦無理 由。 ㈢原告雖主張其依系爭契約第9條約定，得請求工程逾期罰款63 0,750元等語，惟查： ⒈按約定之違約金額過高者，法院得減至相當之數額，民法第2 52條定有明文，此於違約金之作用為懲罰抑為損害賠償額之 預定，均有適用（最高法院50年台抗字第55號判決意旨參照"
"TYDV,112,建,115,20250117,3","202501","2025","臺灣桃園地方法院民事","112","建","115","20250117","給付違約金","11445","71","202501/臺灣桃園地方法院民事/TYDV,112,建,115,20250117,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣桃園地方法院民事/TYDV,112,建,115,20250117,3.json","ok","1","61","65","17","14","126","17","14","219","逾期違約金;違約金","工期;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","給付違約金 臺灣桃園地方法院民事判決 112年度建字第115號 原 告 傅姿媛 訴訟代理人 吳詩敏律師 李惠貞律師 被 告 順","1項及契約附件「建材及設備 說明」第8點交付出廠證明？原告依系爭契約第16條第1項請 求給付違約金2,725,000元，有無理由？被告時效抗辯及請 求酌減違約金，有無理由？ 1.按系爭契約第8條第1項約定：「本工程所使用之工程、機具 、及工作場地設備等，應由乙方提供，其等級或品質不甚明 瞭時，依雙方認可之材"
"TYDV,113,建,95,20250106,2","202501","2025","臺灣桃園地方法院民事","113","建","95","20250106","給付工程款","5775","49","202501/臺灣桃園地方法院民事/TYDV,113,建,95,20250106,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣桃園地方法院民事/TYDV,113,建,95,20250106,2.json","ok","1","6","10","1","1","16","1","1","22","違約金","工期;逾期;遲延","過高","過高","工期;逾期;違約金;遲延","1","1","900元 。（二）願供擔保請准宣告假執行。 二、被告答辯 系爭工程追加部分僅有2、3樓鐵窗，共計28,500元，其餘部 分則已包含於原契約範圍。系爭工程遲延完工34日，原告應 給付違約金70,720元。且原告就系爭工程及追加工程施作後 有附表所示瑕疵，依系爭契約第30條之約定解除系爭契約， 原告並應賠償被","形，本院自應尊重兩造間契約自由。況且以逾期 每日1/1000計算，縱使逾期100日，即約定工期之1倍，亦 僅生工程總價1/10之違約金，亦難認有何違約金過高之情 形存在，是原告此部分所辯，並不可採。 （六）被告得否向原告請求賠償另行施作之工程款？ ⒈按民法第334條第1項本文規定：「二人互負債務，而其給"
"TPHV,110,重上,358,20250122,1","202501","2025","臺灣高等法院民事","110","重上","358","20250122","給付工程款","29922","193","202501/臺灣高等法院民事/TPHV,110,重上,358,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣高等法院民事/TPHV,110,重上,358,20250122,1.json","ok","1","10","8","1","0","18","1","0","20","逾期違約金;違約金","工期;逾期;遲延","相當","","工期;逾期;逾期違約金;違約金;遲延","1","0","）10項工程款397萬9637元，合計921萬7903元，經 伊發函催告，禾邑公司迄未給付。則依系爭二工程契約第14 條約定，禾邑公司應按此二契約總價加計20％逾期違約金即 附表一編號7所示467萬8842元。爰依系爭二工程契約、防火 填塞工程契約、兩造另行合意追加工程及點工等約定，請求 禾邑公司給付1389萬6745","適於通常或 約定使用之瑕疵，且為新品」、「工程驗收合格後，乙方應 依照甲方指定的接管單位辦理點交」、「乙方履約結果經甲 方初驗或驗收有瑕疵者，甲方得定相當期限要求乙方改善、 拆除、重作、退貨或換貨（以下簡稱改正）」（見審建字卷 一第17頁反面、第20頁、第24頁反面、第26頁）。故傳豊公 司依上開約定，"
"TPHV,111,建上,46,20250114,1","202501","2025","臺灣高等法院民事","111","建上","46","20250114","給付工程款","30623","178","202501/臺灣高等法院民事/TPHV,111,建上,46,20250114,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣高等法院民事/TPHV,111,建上,46,20250114,1.json","ok","1","20","71","11","8","91","11","8","145","違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;違約金;遲延","1","1","01,241 元（詳如附表四），亦得依兩造間之約定或無因管理、不當 得利之法律關係，請求肯望公司如數返還。此外，依系爭契 約第21條之約定，肯望公司如逾期完工，應按日支付合約總 價1/1000之逾期罰款，是兩造合意展延之完工日為103年6月 10日，肯望公司遲至105年7月13日止始完工，共逾期765天","鑑定報告認定確有上層玻璃接縫處之矽力康材質劣化、龜裂 或填縫施作不良以致發生漏水之瑕疵，是鄭志煌此部分主張 ，堪認可採。 ⑵按工作有瑕疵者，定作人得定相當期限，請求承攬人修補之 ；承攬人不於前條第1項所定期限內修補瑕疵，或依前條第3 項之規定拒絕修補或其瑕疵不能修補者，定作人得解除契約 或請求減少報酬。"
"HLHV,113,上,18,20250122,1","202501","2025","臺灣高等法院花蓮分院民事","113","上","18","20250122","給付承攬報酬等","6922","9","202501/臺灣高等法院花蓮分院民事/HLHV,113,上,18,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣高等法院花蓮分院民事/HLHV,113,上,18,20250122,1.json","ok","1","19","3","11","8","22","11","8","76","違約金","逾期;遲延","相當;酌減;過高","酌減;過高","逾期;違約金;遲延","1","1","2年1月1日、15日寄發第1期、第2期之請款發票，未獲 付款，再多次催告內容力公司、上訴人辦理第3期審查，亦 未獲置理。自112年1月16日起算至4月26日時，遲延期間已 逾100天，違約金已達160萬元等情。爰依系爭契約或承攬之 法律關係請求內容力公司、上訴人給付報酬及違約金，求為 ：㈠內容力公司或上訴人給付1","情蔓延，且花蓮縣政府處理 流程延宕所致，伊不具有可歸責之事由，亦未阻止「第3次 審查」發生，被上訴人不得請求違約金，且被上訴人亦未受 何損害，違約金應酌減至0元等語，資為抗辯。上訴聲明： 原判決不利於上訴人部分廢棄，上廢棄部分，被上訴人一審 之訴及假執行之聲請均駁回。 三、不爭執事項： ㈠內容力公司於109"
"KSHV,113,重上,111,20250117,1","202501","2025","臺灣高等法院高雄分院民事","113","重上","111","20250117","給付承攬報酬","9561","75","202501/臺灣高等法院高雄分院民事/KSHV,113,重上,111,20250117,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣高等法院高雄分院民事/KSHV,113,重上,111,20250117,1.json","ok","1","4","18","1","1","22","1","1","28","逾期違約金;違約金","工期;展延;逾期;遲延","酌減","酌減","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","約），由上訴人承攬興建鴻海集團於高雄軟體園區之電腦機 房主要工程及行政程序（下稱系爭工程），工程款總額為新 臺幣（下同）173,840,000元。原約定工期自104年12月13日 起至105年3月31日止，經兩造於105年5月13日合意展延且不 計逾期罰款。 ㈡上訴人於106年1月24日之前已完成除地下油槽工程","㈡本件爭點 ⒈上訴人本件請求工程款有無罹於消滅時效？ ⒉如未罹於消滅時效，上訴人請求有無理由？ ⒊如上訴人之請求為有理由，被上訴人所為抵銷抗辯是否有理由（違約金應否酌減及金額為何）？ ⒋上訴人就被上訴人之抵銷抗辯所為時效抗辯是否有理由？ 五、本件之認定 ㈠本件已罹於消滅時效 ⒈左列各款請求權，因2年間不行使而消滅：七、技師、承攬人"
"TCHV,111,建上,34,20250115,1","202501","2025","臺灣高等法院臺中分院民事","111","建上","34","20250115","給付逾期違約金等","17244","164","202501/臺灣高等法院臺中分院民事/TCHV,111,建上,34,20250115,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣高等法院臺中分院民事/TCHV,111,建上,34,20250115,1.json","ok","1","20","23","1","0","43","1","0","52","逾期違約金;違約金","工期;完工期限;逾期;遲延","相當","","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","0","給付逾期違約金等 臺灣高等法院臺中分院民事判決 111年度建上字第34號 上 訴 人 中達福均宮（即：臺中市中達福均宮） 法定代理人 林清福 訴訟代理人 常照倫","格任意終止； 上訴人主觀容屬重在主張對造違約，而行使終止權， ㈡按系爭契約第21條第12項約定「履行契約需機關之行為始能 完成，而機關不為其行為時，廠商得定相當期限催告機關為 之。機關不於前述期限為其行為者，廠商得通知終止或解除 契約…」。 ⒈上訴人於原審即主張被上訴人先於107年10月30日委請律師發"
"PCDV,110,建,52,20250116,1","202501","2025","臺灣新北地方法院民事","110","建","52","20250116","給付工程款等","12359","73","202501/臺灣新北地方法院民事/PCDV,110,建,52,20250116,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣新北地方法院民事/PCDV,110,建,52,20250116,1.json","ok","1","37","36","2","0","73","2","0","77","逾期違約金;違約金","工期;完工期限;逾期;遲延","相當","","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","0","庸再給付工程款予原告。 ㈡縱認原告得請求工程款，被告依民法第493條規定自行雇人修 補瑕疵，並依民法第227條不完全給付規定請求損害賠償， 及依系爭契約請求逾期違約金，而得以下列債權（共計391 萬9,800元）主張抵銷，被告應無義務支付任何工程款予原 告： ⒈依系爭契約第12條第4項約定，以系爭契約總價3%為上限，請","分，經臺灣 省土木技師公會進行鑑定所需修復費用為50萬2,000元，其 得依民法第493條、第227條規定向原告請求等語。按工作有 瑕疵者，定作人得定相當期限，請求承攬人修補之；承攬人 不於前項期限內修補者，定作人得自行修補，並得向承攬人 請求償還修補必要之費用，民法第493條第1項、第2項定有 明文。"
"PCDV,112,重訴,702,20250116,1","202501","2025","臺灣新北地方法院民事","112","重訴","702","20250116","返還溢收工程款等","13243","138","202501/臺灣新北地方法院民事/PCDV,112,重訴,702,20250116,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣新北地方法院民事/PCDV,112,重訴,702,20250116,1.json","ok","1","13","15","2","0","28","2","0","32","違約金","工期;遲延","相當","","工期;違約金;遲延","1","0","所 載（見本案112年度重訴字第702號「下稱重訴字」卷一第44 1頁）。經核原告上開所為，係基於原告終止兩造間之承攬 契約後，向被告請求溢領工程款及違約金之同一基礎事實所 為訴之變更，要屬擴張應受判決事項之聲明，揆諸前開法條 所示，並無不合，應予准許。 貳、實體方面： 一、原告主張： （一）兩造為坐落新北市","採。 （三）按「借用人應於約定期限內，返還與借用物種類、品質、 數量相同之物，未定返還期限者，借用人得隨時返還，貸 與人亦得定一個月以上之相當期限，催告返還」，此為民 法第478條所明文，查原告主張112年2月21日交付被告之1 45萬元屬消費借貸，業經原告提出支票為證，而觀諸該支"
"SCDV,111,建,36,20250117,1","202501","2025","臺灣新竹地方法院民事","111","建","36","20250117","給付工程款","20022","162","202501/臺灣新竹地方法院民事/SCDV,111,建,36,20250117,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣新竹地方法院民事/SCDV,111,建,36,20250117,1.json","ok","1","22","86","2","0","108","2","0","112","逾期違約金;違約金","工期;展延;展期;逾期;遲延","相當","","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","0","下 稱系爭契約，新竹市竹光國民中學專科大樓新建工程下稱系 爭工程），約定由原告負責系爭工程之建築、結構、水電、 設備之規劃設計、監造事宜。系爭工程原訂工期為1年，然 系爭工程施作承攬廠商富強營造股份有限公司（下稱富強公 司）於104年7月23日申報開工後，卻遲於106年7月27日始為 完工，原告於106","駁回。 五、又兩造均陳明願供擔保，分別為假執行及免為假執行之聲請 ，就原告勝訴部分核均無不合，爰依民事訴訟法第390條第2 項、第392條第2項規定，各酌定相當擔保金額准許之。至原 告敗訴部分，其假執行之聲請即失所附麗，應併予駁回。 六、本件判決之結果已臻明確，兩造其餘攻擊防禦方法，核與判 決結果不生影響，毋庸一一贅"
"SCDV,111,訴,466,20250108,1","202501","2025","臺灣新竹地方法院民事","111","訴","466","20250108","給付承攬報酬","15301","2","202501/臺灣新竹地方法院民事/SCDV,111,訴,466,20250108,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣新竹地方法院民事/SCDV,111,訴,466,20250108,1.json","ok","1","3","10","4","0","13","4","0","21","違約金","遲延","相當","","違約金;遲延","1","0","、8.3之約定，原告自承委外人員於109年11月18日起至深圳 出差，則依約應於7日内即11月25日即應完成安裝、試調、 驗收等工作，否則自11月26日起即屬遲延。佐以被證1之LIN E對話紀錄，109年11月26日原告法代已向被告表示當日現場 尚有應修改項目，顯見當日未完成驗收，而至110年5月28日 兩造L","基礎事實同一」，係指變更或追加之訴與原訴 之原因事實有其共同性，先後所為請求之主張在社會生活上 可認為有共通性或關連性，而就原請求之訴訟及證據資料於 相當程度範圍內具有同一性或一體性，在審理時得加以利用 ，俾先後兩請求可在同一程序得加以解決，以避免重複審理 ，庶能統一解決紛爭，用符訴訟經濟者即屬之（最高法院96"
