"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"MLDV,109,建,12,20210324,1","202103","2021","臺灣苗栗地方法院民事","109","建","12","20210324","給付工程款","20208","237","202103/臺灣苗栗地方法院民事/MLDV,109,建,12,20210324,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/臺灣苗栗地方法院民事/MLDV,109,建,12,20210324,1.json","ok","1","17","55","7","4","72","7","4","102","逾期違約金;違約金","工期;展延;逾期;遲延","相當;酌減;過高","酌減;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","約第14條約定，應按日賠償 43 ,500 元予被告，爰以108 年9 月7 日起至109 年1 月10 日止共126 日、每日43,500元之原告應給付被告之遲延賠償 5,48 1,000元，抵銷本訴中經本院所認被告應給付原告之款 項等語，資為抗辯。並聲明：㈠原告之訴駁回、㈡如受不利 判決，願供擔保請准宣告免為","意見業已詳細說明其鑑定展延工期及追加 施作所得增加工期所依據之理由，並無顯然錯誤而不當之情 ，難認有再行送鑑之必要。 ⑷至原告雖另主張兩造所約定之逾期賠償過高，應斟酌公共工 程委員會工程採購契約範本違約金以契約價金總額20% 為上 限之規定，酌減至相當之數額等語（本院卷第643 頁）。而 被告雖抗辯原告此部"
"TPHV,111,上易,1295,20240312,1","202403","2024","臺灣高等法院民事","111","上易","1295","20240312","給付工程款","18620","251","202403/臺灣高等法院民事/TPHV,111,上易,1295,20240312,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202403/臺灣高等法院民事/TPHV,111,上易,1295,20240312,1.json","ok","1","30","40","6","5","70","6","5","102","逾期違約金;違約金","工期;逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","工期;逾期;逾期違約金;違約金;遲延","1","1","爭工程合約「工程合約補充說明」「二、延期罰款」第4項所約定15%管理費用即12萬3,930元，被上訴人應負擔95萬0,130元修繕費用，且被上訴人自同年2月20日起至同年9月9日止逾期201日未進場施工，依系爭工程合約「工程合約補充說明」「二、延期罰款」第1項逾期1日罰30萬元約定，被上訴人應賠償6,030萬元逾期違約金，另因被上訴人拒絕進場施作致使系爭工程逾期","是核其約定 意旨，非屬懲罰性違約金約定，堪認上述約定「逾期一日罰 新台幣三十萬元整」內容乃損害賠償總額預定性質違約金無 誤。 ⑹又按約定之違約金額過高者，法院得減至相當之數額。民法 第252條定有明文。而契約當事人約定之違約金是否過高， 應依一般客觀之事實、社會經濟狀況、當事人實際上所受損 害及債務"
"TPDV,114,建,4,20250331,1","202503","2025","臺灣臺北地方法院民事","114","建","4","20250331","履行協議","4903","11","202503/臺灣臺北地方法院民事/TPDV,114,建,4,20250331,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣臺北地方法院民事/TPDV,114,建,4,20250331,1.json","ok","1","16","8","15","12","24","15","12","102","違約金","工期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;違約金;遲延","1","1","房 屋交屋丈量後確認。伊已給付禾邦公司合計76萬5000元，然 被告於收受高達76萬5000元預付款後，竟未與原告討論確認 關於工程總價、施工細節、施工期限等原契約之重大且必要 之點，實已喪失給付預付款之本意等緣由，兩造於113年4月 29日合意解除原契約，並簽署系爭協議，約定禾邦公司應返 還原告76萬","無力清償。至 原告請求違約金50萬元部分，被告中間有告知願分期還款， 且依被告已償還38萬8000元、即約一半本金之情，原告仍請 求違約金50萬元實屬過高，被告認為過高而無力支付，被告 認為違約金應酌減為10至15萬元等語置辯。並聲明：㈠原告 之訴駁回；㈡如受不利之判決，願供擔保請准宣告免為假執 行。"
"TCHV,109,重上更一,41,20210127,1","202101","2021","臺灣高等法院臺中分院民事","109","重上更一","41","20210127","請求履行契約等","19629","12","202101/臺灣高等法院臺中分院民事/TCHV,109,重上更一,41,20210127,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣高等法院臺中分院民事/TCHV,109,重上更一,41,20210127,1.json","ok","1","47","6","10","7","53","10","7","101","違約金","逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","逾期;違約金;遲延","1","1","開發建設有限公司（下逕稱和興 公司）及其法定代理人廖雅惠（下逕稱廖雅惠）給付新臺幣 （下同）1,071萬元，另依系爭解約協議請求和興公司、廖 雅惠給付違約金500萬元。案經原審判決為其一部勝訴後， 李麗珍就其請求違約金敗訴部分提起上訴。嗣因和興公司、 廖雅惠將系爭房地於審理期間之民國105年6月15日以買賣為","追加（見本院前審卷第87 頁），然李麗珍所追加之訴與原有之訴，除經核其請求之基 礎事實均係兩造間所簽訂之系爭買賣契約所衍生之爭執，應 認在社會生活上有相當之共通性或關連性，且訴訟及證據資 料在相當程度範圍內得加以援用，可認請求之基礎事實同一 外，亦因和興公司、廖雅惠事後將系爭房地於審理期間移轉 登記予第"
"TPHV,107,重上,648,20230809,1","202308","2023","臺灣高等法院民事","107","重上","648","20230809","給付工程款","16784","111","202308/臺灣高等法院民事/TPHV,107,重上,648,20230809,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202308/臺灣高等法院民事/TPHV,107,重上,648,20230809,1.json","ok","1","20","31","9","8","51","9","8","101","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","判決如下： 主 文 原判決關於命㈠陳錦富給付新臺幣陸拾參萬陸仟肆佰參拾元本息 部分；㈡曹舒惠給付逾新臺幣玖拾萬元，及自民國一百零六年十 月二十八日起算法定遲延利息部分；暨各該部分假執行之宣告， 與訴訟費用之裁判均廢棄。 上開廢棄㈠部分，曹舒惠在第一審之訴及假執行之聲請均駁回。 上開廢棄㈡部分，陳錦富在第一審之反訴及假執行之聲請均駁","項約定，於原審反訴請求曹舒惠 給付逾期違約金217萬9200元，有無理由？ ⒈按違約金，除當事人另有訂定外，視為因不履行而生損害之 賠償總額；約定之違約金額過高者，法院得減至相當之數額 ，民法第250條第2項前段、第252條分別定有明文。又當事 人約定之違約金是否過高，須依一般客觀事實，社會經濟狀 況，當事人"
"TPDV,112,建,80,20250613,1","202506","2025","臺灣臺北地方法院民事","112","建","80","20250613","返還工程款","21819","206","202506/臺灣臺北地方法院民事/TPDV,112,建,80,20250613,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣臺北地方法院民事/TPDV,112,建,80,20250613,1.json","ok","1","20","17","16","8","37","16","8","101","違約金","工期;完工期限;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;逾期;違約金;遲延","1","1","作完成等情，為被告所否認，被告並依 系爭工程合約之法律關係，提起反訴請求原告給付已施作項 目之未付工程款、因終止系爭工程合約所失之預期利益以及 懲罰性違約金（見本院卷㈠第379-407頁）。核其反訴標的法 律關係所發生之原因，與被告在本訴之防禦方法相互關連， 故被告提起本件反訴，合於上揭規定，應予准許。 參、又攻","法第 179條定有明文。 ⑵經查，系爭工程合約經原告依民法第511條規定任意終止（另 詳後二、㈡述）。契約終止前被告已依約履行契約部分，應 可獲得相當之報酬，被告受領之該報酬部分，係基於終止前 之契約，非無法律上之原因；惟若被告已領之工程款，超過 可獲得之報酬，就超過之部分，則無法律上之原因，原告應"
"PCDV,108,建,90,20251231,1","202512","2025","臺灣新北地方法院民事","108","建","90","20251231","返還不當得利","41779","233","202512/臺灣新北地方法院民事/PCDV,108,建,90,20251231,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣新北地方法院民事/PCDV,108,建,90,20251231,1.json","ok","1","19","56","7","3","75","7","3","101","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;過高","過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","28日簽立 室內裝修－工程委託契約書（下稱系爭契約）約定由被告承 攬土城區私立托嬰中心室內裝修工程（下稱系爭工程），而 工程款經議價後為180萬元，施工期限自107年4月2日起至10 7年6月30日止，以利系爭托嬰中心於107年9月間完成立案審 查。被告於107年4月2日開工前，未依約給予原告施工設計","告遲延21天才修復 減壓閥，因此造成之工程延宕顯不可歸責於被告等語，固據 其聲請傳訊證人楊智雄到庭作證，經該證人證述：我具有多 年水電經驗，如果有水壓過高會導致管線溢水，會等水壓過 高處理完畢，將水管封管埋藏後再進行其他工項，本件系爭 工程再施作前有以壓力表測試到水壓過高之情事，一般會查 驗該棟建物有無"
"TNHV,110,建上,12,20220517,1","202205","2022","臺灣高等法院臺南分院民事","110","建上","12","20220517","返還履約保證金等","11077","40","202205/臺灣高等法院臺南分院民事/TNHV,110,建上,12,20220517,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣高等法院臺南分院民事/TNHV,110,建上,12,20220517,1.json","ok","1","15","5","16","12","20","16","12","100","逾期違約金;違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;逾期違約金;違約金;遲延","1","1","對外開放使用。因系爭契約已終止， 上訴人無其他應履行之事項，系爭履約保證金履約擔保之目 的已然消滅，被上訴人自應返還。又如認被上訴人得請求上 訴人給付違約金，因被上訴人縱有損害，亦已填補，上訴人 請求酌減違約金，扣除後之餘額仍應返還上訴人，爰依民法 第179條或系爭契約第21條第4款，擇一請求被上訴人返還系","行之事項，系爭履約保證金履約擔保之目 的已然消滅，被上訴人自應返還。又如認被上訴人得請求上 訴人給付違約金，因被上訴人縱有損害，亦已填補，上訴人 請求酌減違約金，扣除後之餘額仍應返還上訴人，爰依民法 第179條或系爭契約第21條第4款，擇一請求被上訴人返還系 爭履約保證金295萬3,000元及遲延利息。另依系爭契"
"TPSV,111,台上,2443,20221102,1","202211","2022","最高法院民事","111","台上","2443","20221102","請求履行契約","5467","3","202211/最高法院民事/TPSV,111,台上,2443,20221102,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/最高法院民事/TPSV,111,台上,2443,20221102,1.json","ok","1","11","35","11","8","46","11","8","100","違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;違約金;遲延","1","1","附屬建物 及使用執照所定之必要設施，並取得使用執照，同條第2項 約定，如逾前揭期限未開工或未取得使用執照，每逾1日應 按已繳房地價款依萬分之5單利計算遲延利息與伊。伊各繳 如附表一「截至102年11月11日已繳付買賣價金」欄所示之 價款，上訴人遲至104年2月24日始取得使用執照，扣除因天 候、停電及伊","主管機關審查期間 77日、主管機關辦理使用執照審查期間60日，均屬不可歸責 於伊之事由，不應計入遲延日數。再者，系爭契約第11條第 2項約定之遲延利息相當於年利率18.25%，應予酌減。又被 上訴人簽訂系爭契約時，明知依系爭建案施工進度，不可能 於契約所定102年11月11日取得使用執照，其於完工進住 2"
"TPSV,111,台上,2692,20221207,1","202212","2022","最高法院民事","111","台上","2692","20221207","請求給付承攬報酬等","6010","16","202212/最高法院民事/TPSV,111,台上,2692,20221207,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/最高法院民事/TPSV,111,台上,2692,20221207,1.json","ok","1","29","15","10","9","44","10","9","100","違約金","工期;展延;逾期;遲延","相當;酌減;過高","酌減;過高","工期;展延;逾期;違約金;遲延","1","1","峰公司就本訴請求配管工程尾款新臺 幣一百三十一萬四千二百八十六元本息之上訴；㈡本訴命上訴人 耕鼎公司給付配管工程尾款新臺幣八十六萬零二百一十四元本息 ，及駁回其就反訴請求給付違約金新臺幣二百一十六萬九千二百 一十五元本息之訴，暨該訴訟費用部分廢棄，發回臺灣高等法院 。 上訴人群峰公司其餘上訴駁回。 第三審訴訟費用關於駁回上訴部分，由上訴人群峰公司負擔","計算順利履約可 獲之利益69萬元，及依約定違約金標準，算至耕鼎公司主張 之107年9月30日止，違約金數額已達契約總價78%等情，認 兩造約定之違約金過高，應酌減為按契約總價（未稅）20% 計算，即131萬4,286元始屬適當。耕鼎公司據以與群峰公司 之配管工程尾款債權217萬4,500元抵銷後，群峰公司尚得請"
"TTDV,110,建,4,20221209,1","202212","2022","臺灣臺東地方法院民事","110","建","4","20221209","債務不履行損害賠償","4582","33","202212/臺灣臺東地方法院民事/TTDV,110,建,4,20221209,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/臺灣臺東地方法院民事/TTDV,110,建,4,20221209,1.json","ok","1","24","10","13","10","34","13","10","100","違約金","工期;完工期限;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;逾期;違約金;遲延","1","1","裁判兩歧，兼收訴訟經 濟之效，尚非法所不許。查原告先位主張被告臣興工程行即 陳馨(下稱臣興工程行)為承攬契約(內容詳後述)之契約當事 人，乃依承攬契約違約金之約定請求被告臣興工程行給付違 約金新臺幣（下同）750,000元，並備位主張倘認被告尹豆‧ 卡定始為承攬契約之契約當事人，則依同一契約約定請求被 告","而系爭工程迄今未全部完工 之事實，業據原告提出估價單、通訊軟體LINE對話紀錄截圖 及現場照片為證(見司促字卷第6至6-1、8至36頁)。且被告 已於相當時期受合法之通知，均未於言詞辯論期日到場，亦 均未提出書狀答辯以供本院斟酌，依民事訴訟法第280條第3 項前段準用同條第1項前段規定，對於原告主張之事實視同"
"TCHV,111,建上,64,20230215,1","202302","2023","臺灣高等法院臺中分院民事","111","建上","64","20230215","給付工程款等","14503","82","202302/臺灣高等法院臺中分院民事/TCHV,111,建上,64,20230215,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202302/臺灣高等法院臺中分院民事/TCHV,111,建上,64,20230215,1.json","ok","1","6","82","2","2","88","2","2","100","逾期違約金;違約金","工期;展延;逾期;遲延","酌減;過高","酌減;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","而實際竣工日 為104年12月30日，並於105年3月25日經上訴人驗收合格， 結算金額為新臺幣（下同）1億4995萬2878元。然上訴人扣 除不計入工期120日後，卻仍逕自認定被上訴人逾期103日曆 天完工，計罰逾期違約金1544萬5146元。惟系爭工程之工期 尚應扣除變更設計應展延工期74日、排除地下障礙物（","更認定被上訴人尚有其他要徑工 項同時施作，合計26日，此部分應自被上訴人請求展延之55 日內扣除。此外，上訴人科處逾期違約金1544萬5146元並未 過高，被上訴人請求酌減違約金，亦無理由。被上訴人請求 增加給付：①輔助工法費用434萬7863元、②中繼坑費用61萬7 411元、③間接工程費361萬9740元、④"
"TPDV,109,建,253,20230531,1","202305","2023","臺灣臺北地方法院民事","109","建","253","20230531","返還工程款","26867","167","202305/臺灣臺北地方法院民事/TPDV,109,建,253,20230531,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣臺北地方法院民事/TPDV,109,建,253,20230531,1.json","ok","1","16","28","12","8","44","12","8","100","逾期違約金;違約金","工期;完工期限;逾期;遲延","相當;過高","過高","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","1","裝修契約業經 原告解除，爰依民法第259條規定，請求被告返還已付工程 款757萬5083元。 2.無法使用房屋損害165萬元： 裝修契約第4條約定，施工期限完工日為108年7月31日，然 原告迄今無法使用系爭房屋，造成原告需另行承租房屋居住 之損害。依系爭房屋同棟出租金額，每月約13萬元至18萬元 ，以","通知解除裝修契約中有關甲醛濃度超 標之系統櫃及木作櫃體等部分契約；於109年6月30日委發律 師函，通知被告解除兩造間其餘裝修契約關係（有關甲醛含 量過高之系統櫃、木作工程部分契約，前已解除）；並於10 9年7月1日委發律師函，再次解除兩造間之裝修契約關係。 是被告應給付原告下列款項合計新臺幣（下同）1446萬2"
"TCDV,112,訴,755,20230626,1","202306","2023","臺灣臺中地方法院民事","112","訴","755","20230626","給付工程款等","4866","41","202306/臺灣臺中地方法院民事/TCDV,112,訴,755,20230626,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺中地方法院民事/TCDV,112,訴,755,20230626,1.json","ok","1","18","18","14","9","36","14","9","100","違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;違約金;遲延","1","1","價為新臺幣（下同）509萬2500元（含稅），其中第6條及第 16條亦約定「付款辦法：…甲方（即被告）應自接獲乙方（ 即原告）請款日起7日內支付，如甲方遲延給付者，應自遲 延日起按年息百分之5計算遲延利息給予乙方。」及「甲方 違約之處理：甲方未依約定付款時，經乙方書面定相當期間 催告履行，仍不履行付款者，","即原告）請款日起7日內支付，如甲方遲延給付者，應自遲 延日起按年息百分之5計算遲延利息給予乙方。」及「甲方 違約之處理：甲方未依約定付款時，經乙方書面定相當期間 催告履行，仍不履行付款者，甲方應個別按日以工程總價， 每逾期1日，課以工程總價千分之1之遲延違約金予乙方，違 約金總額以本契約總價百分之10為限"
"KSHV,110,建上更一,9,20231011,1","202310","2023","臺灣高等法院高雄分院民事","110","建上更一","9","20231011","給付工程款","12149","84","202310/臺灣高等法院高雄分院民事/KSHV,110,建上更一,9,20231011,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202310/臺灣高等法院高雄分院民事/KSHV,110,建上更一,9,20231011,1.json","ok","1","12","80","2","1","92","2","1","100","逾期違約金;違約金","工期;展延;展期;逾期;遲延","相當;過高","過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","息3%計算之利息。 二、被上訴人則以：系爭工程預定竣工日為101年2月15日，實際 竣工日為同年4月30日，上訴人應以工程結算金額按日以1/1 ,000計付逾期違約金共507萬5,403元。另上訴人應繳付原判 決附表（下稱附表）一編號20所示之100年12月份施工檢驗 違反勞安規定記點扣罰罰款6,000元，及編號24所示之土","（日降 雨量超過5公厘者）超出轄區內預估降雨日數經認可者（上 午晴天或陰天，下午雨天以半日曆天計，上午雨天均以1日 曆天計）、填方工程因雨受濕致含水量過高須翻曬風乾或土 方置換（下簡稱翻曬）、降雨後工地泥濘施工機具無法進入 施工（下簡稱泥濘）、機關辦理工程督導（屬工程督導小組 者）致影響工程施工（下簡稱"
"TPHV,108,建上,69,20210113,1","202101","2021","臺灣高等法院民事","108","建上","69","20210113","給付工程款","32442","325","202101/臺灣高等法院民事/TPHV,108,建上,69,20210113,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣高等法院民事/TPHV,108,建上,69,20210113,1.json","ok","1","13","48","7","6","61","7","6","99","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","安裝，升皇公司委請伊將大門開口加高（下稱系爭大門工 程），伊遂調派挖土機施作，所支出費用9,000元應由升 皇公司負擔。 ⑵於廉政署工程施工期間，因總統視察該工程，升皇公司委 請伊代為移動地下一樓廢棄物至另一側（下稱系爭搬移工 程），所支出費用2萬4,000元應由升皇公司負擔。 ⑶系","點），是縱然發生清運車輛未即時載運情事，本屬升皇公 司之責任，不當然會影響薪鉅公司之拆除工作。薪鉅公司 此節抗辯，均不足採。 ⑶按約定之違約金額過高者，法院得減至相當之數額，民法 第252條定有明文，薪鉅公司既已抗辯升皇公司主張之違 約金169萬元尚屬過高，本院審酌爭契約工程總價為142"
"TPDV,108,建,425,20210409,2","202104","2021","臺灣臺北地方法院民事","108","建","425","20210409","給付工程保留款等","9018","69","202104/臺灣臺北地方法院民事/TPDV,108,建,425,20210409,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202104/臺灣臺北地方法院民事/TPDV,108,建,425,20210409,2.json","ok","1","28","17","11","8","45","11","8","99","違約金","工期;逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","工期;逾期;違約金;遲延","1","1","間裝潢工程，相關油漆與批土等工作非屬原告承攬範圍，中 鼎公司並未區分各分項工程承攬人之責任範圍，被告自不得 逕主張扣款931,603元。至被告另抗辯以違約金抵銷一節， 原告完成之工作既無瑕疵，被告即不得扣罰違約金，若認被 告得扣罰違約金，其違約金數額已達合約總價9.5%，顯屬過 高亦應予以酌減等語。並聲明","告另抗辯以違約金抵銷一節， 原告完成之工作既無瑕疵，被告即不得扣罰違約金，若認被 告得扣罰違約金，其違約金數額已達合約總價9.5%，顯屬過 高亦應予以酌減等語。並聲明：㈠被告應給付原告1,155,733 元及自起訴狀繕本送達被告翌日起至清償日止，按年息5%計 算之利息。㈡原告願供擔保，請准宣告假執行。 二、被告"
"PTDV,108,建,27,20210507,1","202105","2021","臺灣屏東地方法院民事","108","建","27","20210507","損害賠償等","17894","68","202105/臺灣屏東地方法院民事/PTDV,108,建,27,20210507,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202105/臺灣屏東地方法院民事/PTDV,108,建,27,20210507,1.json","ok","1","37","14","12","6","51","12","6","99","違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;違約金;遲延","1","1","證限期完工，仍逾越保證完工之108 年1 月25日，迄今仍未 能驗收，原告依系爭契約，一部請求自108 年1 月26日起至 108 年9 月21日止之違約金新臺幣（下同）231 萬9200元。 又系爭工程有如附表所示之瑕疵，經原告催促處理未果，只 能委請訴外人奇鎂機電有限公司（下稱奇鎂公司）、友勝機 電股","元，為有理由。 1、民法第497 條：「（第1 項）工作進行中，因承攬人之過 失，顯可預見工作有瑕疵或有其他違反契約之情事者，定 作人得定相當期限，請求承攬人改善其工作或依約履行。 （第2 項）承攬人不於前項期限內，依照改善或履行者， 定作人得使第三人改善或繼續其工作，其危險及費用，均"
"TCHV,110,建上,51,20240220,1","202402","2024","臺灣高等法院臺中分院民事","110","建上","51","20240220","給付工程款","31974","297","202402/臺灣高等法院臺中分院民事/TCHV,110,建上,51,20240220,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202402/臺灣高等法院臺中分院民事/TCHV,110,建上,51,20240220,1.json","ok","1","18","65","4","2","83","4","2","99","逾期違約金;違約金","工期;完工期限;展期;逾期;遲延","相當;過高","過高","工期;完工期限;展期;逾期;逾期違約金;違約金;遲延","1","1","：12,134,660－8,576,090＝3,558,570） ，爰依承攬關係請求業豐公司給付355萬8,570元及自民事追 加訴之聲明狀繕本送達翌日起之法定遲延利息。原審判命業 豐公司應給付俊沛公司172萬5,739元本息，而駁回183萬2,8 31元本息部分，俊沛公司就敗訴部分提起附帶上訴，並於本 院補稱關","第4條第5項約定及民法第493條規定主張應自工程款中扣除 等情，並提出附表二備註欄所示證據爲證，爲俊沛公司所否 認。 ⒉按工作有瑕疵者，定作人得定相當期限，請求承攬人修補之 ；承攬人不於前項期限內修補者，定作人得自行修補，並得 向承攬人請求償還修補必要之費用；另工作進行中，因承攬 人之過失，顯可預見"
"KSHV,112,建上,18,20240327,1","202403","2024","臺灣高等法院高雄分院民事","112","建上","18","20240327","給付工程款","13482","57","202403/臺灣高等法院高雄分院民事/KSHV,112,建上,18,20240327,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202403/臺灣高等法院高雄分院民事/KSHV,112,建上,18,20240327,1.json","ok","1","40","23","8","5","63","8","5","99","逾期違約金;違約金","工期;逾期;遲延","民法第252條;相當;第252條;過高","民法第252條;第252條;過高","工期;逾期;逾期違約金;違約金;遲延","1","1","請求給付工程 款有理由，高科大受有光曜公司已施作部分之缺失改善費用 1,439,363元、委託高市技師公會結算鑑定費用185,000元、 光曜公司於施工期間損害管理學院大樓財產設備，由高科大 代為修繕之費用394,557元、光曜公司違約而增加之規劃設 計及監造服務費52,422元、光曜公司遲延履約逾期93.5日之","爭契約中之「廊道牆……」207,555元，乘以105、106年營 造業工程物價指數比例予以調整，再扣除重複發包施工之 金額407,163元，及占比例過高之原有鷹架拆除、人行道 修復等假設工程（按即前述「缺失改善」部分）後，合計 為1,540,983元（外放鑑定報告第22至23頁）。應屬可採"
"CYDV,112,建,9,20250429,1","202504","2025","臺灣嘉義地方法院民事","112","建","9","20250429","給付工程款","14223","104","202504/臺灣嘉義地方法院民事/CYDV,112,建,9,20250429,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣嘉義地方法院民事/CYDV,112,建,9,20250429,1.json","ok","1","18","37","16","3","55","16","3","99","違約金","工期;完工期限;展延;逾期","民法第252條;相當;酌減;第252條","民法第252條;酌減;第252條","工期;完工期限;展延;逾期;違約金","1","1","元）。 ㈡、兩造復於108年4月24日就國立歷史博物館修復及再利用第一 期工程（下稱史博館工程）簽立鷹架工程契約書（下稱系爭 契約2），自108年4月24日起工期720日，至110年4月12日屆 至。惟被告阻攔原告取回工地鷹架，自110年9月10日起占有 如附表A、E欄所載之施工架品項及數量，迄112年1月16日止","10年4月12日屆 至。惟被告阻攔原告取回工地鷹架，自110年9月10日起占有 如附表A、E欄所載之施工架品項及數量，迄112年1月16日止 ，共獲有相當於租金之不當得利1,532,521元，且因原告於 期限屆至未將施工架返還原告，依系爭契約2之契約條款第2 3條第1項之約定，應給付違約金835,738元。爰依系"
"TCHV,114,上易,15,20250416,1","202504","2025","臺灣高等法院臺中分院民事","114","上易","15","20250416","給付工程款","4761","17","202504/臺灣高等法院臺中分院民事/TCHV,114,上易,15,20250416,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院臺中分院民事/TCHV,114,上易,15,20250416,1.json","ok","1","21","3","13","12","24","13","12","98","違約金","遲延","相當;酌減;過高","酌減;過高","違約金;遲延","1","1","進 行，並要求擇日驗收，嗣兩造於同月18日完成驗收；詎上訴 人未依約給付工程款19萬元，伊除得請求上訴人如數給付外 ，另得依系爭契約備註約定（下稱系爭違約金條款）請求上 訴人給付工程款3倍之懲罰性違約金57萬元。又伊並無遲延 完工情事，上訴人依系爭違約金條款，請求伊給付違約金38 萬元，自屬無據等語。","依約於113年1月12日完工，並經驗收完成： ⒈被上訴人於113年1月15日通知上訴人辦理驗收，因上訴人無法配合而未能實際驗收，兩造遂於同月18日進行驗收，上訴人當場反應門栓過高，每次開門必須爬樓梯，且門鎖不理想，但自承事先沒有就此對被上訴人提出要求，最終上訴人確認門片均無問題等情，亦為兩造所不爭執（見本院卷第88至89頁之不爭執事項【下稱不爭執事項】⒈⒉"
