month,court,JID,JYEAR,JCASE,JNO,JDATE,JTITLE,JFULL_len,工程次數,命中依據,JPDF,src_path
202305,臺灣臺北地方法院民事,"TPDV,111,建,175,20230531,1",111,建,175,20230531,損害賠償,9124,49,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c175%2c20230531%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,175,20230531,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,207,20230512,1",111,建,207,20230512,給付工程款等,11117,107,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c207%2c20230512%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,207,20230512,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,240,20230508,1",111,建,240,20230508,給付工程款,5779,25,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c240%2c20230508%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,240,20230508,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,282,20230509,1",111,建,282,20230509,給付工程款,5994,73,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c282%2c20230509%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,282,20230509,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,296,20230531,2",111,建,296,20230531,返還工程款等,4168,16,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c296%2c20230531%2c2.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,296,20230531,2.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,301,20230530,1",111,建,301,20230530,損害賠償,9030,130,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c301%2c20230530%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,301,20230530,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,312,20230512,1",111,建,312,20230512,給付溢領工程款,6365,45,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c312%2c20230512%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,312,20230512,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,32,20230531,1",111,建,32,20230531,給付承攬報酬等,7289,52,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c32%2c20230531%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,32,20230531,1.json"
202305,臺灣臺北地方法院民事,"TPDV,111,建,49,20230519,1",111,建,49,20230519,返還承攬報酬,15392,149,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c49%2c20230519%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,111,建,49,20230519,1.json"
202305,臺灣臺北地方法院民事,"TPDV,112,建,10,20230526,1",112,建,10,20230526,給付工程款,5621,14,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c10%2c20230526%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,112,建,10,20230526,1.json"
202305,臺灣臺北地方法院民事,"TPDV,112,建,39,20230531,1",112,建,39,20230531,給付價金,6187,18,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c39%2c20230531%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,112,建,39,20230531,1.json"
202305,臺灣臺北地方法院民事,"TPDV,112,建,45,20230526,1",112,建,45,20230526,返還工程款,5506,33,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c45%2c20230526%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,112,建,45,20230526,1.json"
202305,臺灣臺北地方法院民事,"TPDV,112,建,61,20230508,1",112,建,61,20230508,給付承攬報酬,1890,16,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c61%2c20230508%2c1.pdf,"202305/臺灣臺北地方法院民事/TPDV,112,建,61,20230508,1.json"
202305,臺灣臺南地方法院民事,"TNDV,111,建,27,20230530,1",111,建,27,20230530,給付工程款等,19749,66,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/111%2c%e5%bb%ba%2c27%2c20230530%2c1.pdf,"202305/臺灣臺南地方法院民事/TNDV,111,建,27,20230530,1.json"
202305,臺灣臺南地方法院民事,"TNDV,111,建,28,20230515,3",111,建,28,20230515,給付工程款,6619,76,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/111%2c%e5%bb%ba%2c28%2c20230515%2c3.pdf,"202305/臺灣臺南地方法院民事/TNDV,111,建,28,20230515,3.json"
202305,臺灣臺南地方法院民事,"TNDV,111,建,93,20230531,1",111,建,93,20230531,返還工程款,1554,8,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/111%2c%e5%bb%ba%2c93%2c20230531%2c1.pdf,"202305/臺灣臺南地方法院民事/TNDV,111,建,93,20230531,1.json"
202305,臺灣臺東地方法院民事,"TTDV,108,建,2,20230510,2",108,建,2,20230510,損害賠償等,36377,37,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TTDV/108%2c%e5%bb%ba%2c2%2c20230510%2c2.pdf,"202305/臺灣臺東地方法院民事/TTDV,108,建,2,20230510,2.json"
202305,臺灣臺東地方法院民事,"TTDV,110,建,3,20230505,1",110,建,3,20230505,給付工程款,6327,17,標題,https://data.judicial.gov.tw/opendl/JDocFile/TTDV/110%2c%e5%bb%ba%2c3%2c20230505%2c1.pdf,"202305/臺灣臺東地方法院民事/TTDV,110,建,3,20230505,1.json"
202305,臺灣花蓮地方法院民事,"HLDV,111,建,18,20230530,2",111,建,18,20230530,返還逾期違約金,8405,44,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/HLDV/111%2c%e5%bb%ba%2c18%2c20230530%2c2.pdf,"202305/臺灣花蓮地方法院民事/HLDV,111,建,18,20230530,2.json"
202305,臺灣苗栗地方法院民事,"MLDV,111,簡上,68,20230531,1",111,簡上,68,20230531,履行契約,10039,4,標題,https://data.judicial.gov.tw/opendl/JDocFile/MLDV/111%2c%e7%b0%a1%e4%b8%8a%2c68%2c20230531%2c1.pdf,"202305/臺灣苗栗地方法院民事/MLDV,111,簡上,68,20230531,1.json"
202305,臺灣雲林地方法院民事,"ULDV,111,訴,696,20230518,2",111,訴,696,20230518,給付工程款,6432,67,標題,https://data.judicial.gov.tw/opendl/JDocFile/ULDV/111%2c%e8%a8%b4%2c696%2c20230518%2c2.pdf,"202305/臺灣雲林地方法院民事/ULDV,111,訴,696,20230518,2.json"
202305,臺灣高等法院民事,"TPHV,110,上易,1186,20230531,1",110,上易,1186,20230531,給付工程款,13026,88,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/110%2c%e4%b8%8a%e6%98%93%2c1186%2c20230531%2c1.pdf,"202305/臺灣高等法院民事/TPHV,110,上易,1186,20230531,1.json"
202305,臺灣高等法院民事,"TPHV,110,上易,755,20230509,1",110,上易,755,20230509,返還溢領工程款等,7926,69,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/110%2c%e4%b8%8a%e6%98%93%2c755%2c20230509%2c1.pdf,"202305/臺灣高等法院民事/TPHV,110,上易,755,20230509,1.json"
202305,臺灣高等法院民事,"TPHV,110,建上,57,20230530,1",110,建上,57,20230530,不當得利等,23821,281,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/110%2c%e5%bb%ba%e4%b8%8a%2c57%2c20230530%2c1.pdf,"202305/臺灣高等法院民事/TPHV,110,建上,57,20230530,1.json"
202305,臺灣高等法院民事,"TPHV,110,重上,350,20230531,1",110,重上,350,20230531,給付工程款,28879,259,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/110%2c%e9%87%8d%e4%b8%8a%2c350%2c20230531%2c1.pdf,"202305/臺灣高等法院民事/TPHV,110,重上,350,20230531,1.json"
202305,臺灣高等法院民事,"TPHV,111,上易,1032,20230523,1",111,上易,1032,20230523,給付工程款,14077,90,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e4%b8%8a%e6%98%93%2c1032%2c20230523%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,上易,1032,20230523,1.json"
202305,臺灣高等法院民事,"TPHV,111,上易,892,20230510,1",111,上易,892,20230510,給付工程款等,11904,24,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e4%b8%8a%e6%98%93%2c892%2c20230510%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,上易,892,20230510,1.json"
202305,臺灣高等法院民事,"TPHV,111,上更一,154,20230526,1",111,上更一,154,20230526,履行契約,11383,6,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e4%b8%8a%e6%9b%b4%e4%b8%80%2c154%2c20230526%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,上更一,154,20230526,1.json"
202305,臺灣高等法院民事,"TPHV,111,建上更二,8,20230530,1",111,建上更二,8,20230530,給付工程款等,18545,86,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e5%bb%ba%e4%b8%8a%e6%9b%b4%e4%ba%8c%2c8%2c20230530%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,建上更二,8,20230530,1.json"
202305,臺灣高等法院民事,"TPHV,111,重上,124,20230523,1",111,重上,124,20230523,給付工程款,10720,85,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e9%87%8d%e4%b8%8a%2c124%2c20230523%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,重上,124,20230523,1.json"
202305,臺灣高等法院民事,"TPHV,111,重上,213,20230502,1",111,重上,213,20230502,履行契約,11586,1,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e9%87%8d%e4%b8%8a%2c213%2c20230502%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,重上,213,20230502,1.json"
202305,臺灣高等法院民事,"TPHV,111,重上更一,60,20230523,1",111,重上更一,60,20230523,給付工程款,8244,144,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e9%87%8d%e4%b8%8a%e6%9b%b4%e4%b8%80%2c60%2c20230523%2c1.pdf,"202305/臺灣高等法院民事/TPHV,111,重上更一,60,20230523,1.json"
