"file","jid","title","feature","definition","amount_value","amount_text","context"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","1014698","1,014,698元","元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元＋4,972,272元＋6,877,096元－2,327,404元－1,867,950元－1,014,698元"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","1436510","1,436,510元","000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月 間完成瑕疵修補，兩造遂於103年9月辦理結算，原告對前開 結算金額並無爭執，並開立發票向被告請領保留款1,436,510元，被告亦已付訖"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","1714172","1,714,172元","請求被告給付保留款4,972,272元及追加工程款7,222,567元 ？ ㈢被告抗辯原告採用厚度不足之鐵皮材料，被告得依民法第495 條第1項規定減少報酬1,714,172元，是否有據？ ㈣被告所為下列抵銷抗辯，是否有理？ ⒈被告得否依義大合約第10條第1項約定、民法第497條第2項、 第227條第2項規定，請求原告賠償義大醫院為"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","1867950","1,867,950元","程追加工程款2,849,079元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元＋4,972,272元＋6,877,096元－2,327,404元－1,867,"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","2327404","2,327,404元","述，原告得請求被告給付日月光工程追加工程款2,849,079元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元＋4,972,272元＋6,877,096元－2,"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","2849079","2,849,079元","抵銷數額 尚未確定（見本院卷一第98頁），是被告之瑕疵修補費用請 求權及損害賠償請求權亦未罹於時效。 五、綜上所述，原告得請求被告給付日月光工程追加工程款2,849,079元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","4624971","4,624,971元","排煙追加減工程」合理金額為972,339元（含稅）、150,465元（含稅）（參鑑定報告第51至第52 頁），合計6,877,096元（含稅）（計算式：609,070元＋4,624,971元＋436,406元＋972,339元＋150,465元＋83,845元＝6,877,096元），有鑑定報告可稽，堪信為真。而義大工程已經 業主驗收合格並辦理結算移交，保固"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","4972272","4,972,272元","工，經高雄市政府消 防局查驗通過後，兩造於104年7月25日辦理估驗，依高雄市 政府消防局查驗圖清點實際完成數量，確認結算金額為24,861,366元，除保留款4,972,272元外，被告已全數付清，兩 造既約定保留款於業主驗收合格後給付，今義大醫院尚未完 成驗收，原告仍不得請求保留款4,972,272元。又原告主張 系爭估價單"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","5230757","5,230,757元","月辦理結算，原告對前開 結算金額並無爭執，並開立發票向被告請領保留款1,436,510元，被告亦已付訖，並無未付工程款。原告僅提出系爭追 加減明細主張追加工程款5,230,757元，然系爭追加明細未 經雙方合意，原告亦未舉證確有施作其上所載各項工作，實 則，系爭追加明細或屬統包合約範圍內之工作，或屬二次變 更追加範圍內之工作，應"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","6877096","6,877,096元","1至第52 頁），合計6,877,096元（含稅）（計算式：609,070元＋4,624,971元＋436,406元＋972,339元＋150,465元＋83,845元＝6,877,096元），有鑑定報告可稽，堪信為真。而義大工程已經 業主驗收合格並辦理結算移交，保固期亦已屆至等情，業詳 述如前，是原告主張依民法第490條、第505條規定，請求被"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","7222567","7,222,567元","是，被告得 否主張時效抗辯拒絕給付？ ㈡原告得否依義大合約第5條約定、民法第490條、第505條規定 請求被告給付保留款4,972,272元及追加工程款7,222,567元 ？ ㈢被告抗辯原告採用厚度不足之鐵皮材料，被告得依民法第495 條第1項規定減少報酬1,714,172元，是否有據？ ㈣被告所為下列抵銷抗辯，是否有"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","13880000","13,880,000元","柱等因素，應扣款32,550元，且部分材料由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,43"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","14391250","14,391,250元","日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月 間完成瑕疵修補，兩造遂於103年9月辦理結算，原告對前開 結算金額並無爭執，並開立發票向被告請領保"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","19889094","19,889,094元","09至111頁）。 ㈣原告施作之義大工程已完工，並於104年7月20日通過高雄市 政府消防局查驗（見本院卷一第115至117頁）。 ㈤被告就義大工程已給付原告19,889,094元（含稅）之工程款 ，尚餘保留款4,972,272元（含稅）未給付。 四、兩造爭執之要點： ㈠原告得否依民法第490條、第505條、第179條等規定請求被告"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","24861366","24,861,366元","義大工程係於104年7月20日完工，經高雄市政府消 防局查驗通過後，兩造於104年7月25日辦理估驗，依高雄市 政府消防局查驗圖清點實際完成數量，確認結算金額為24,861,366元，除保留款4,972,272元外，被告已全數付清，兩 造既約定保留款於業主驗收合格後給付，今義大醫院尚未完 成驗收，原告仍不得請求保留款4,972,272元。又"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","32550","32,550元","含稅），然因 日月光工程移交時陸續發現瑕疵，被告乃通知原告修補，其 中有部分瑕疵由被告代為修補、部分違反工地管理之違約金 及施工毀損門柱等因素，應扣款32,550元，且部分材料由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","111200","111,200元","乃通知原告修補，其 中有部分瑕疵由被告代為修補、部分違反工地管理之違約金 及施工毀損門柱等因素，應扣款32,550元，且部分材料由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","205000","205,000元","另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月 間完成瑕"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","450000","450,000元","由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","1014698","1,014,698元","元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元＋4,972,272元＋6,877,096元－2,327,404元－1,867,950元－1,014,698元"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","1436510","1,436,510元","000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月 間完成瑕疵修補，兩造遂於103年9月辦理結算，原告對前開 結算金額並無爭執，並開立發票向被告請領保留款1,436,510元，被告亦已付訖"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","1714172","1,714,172元","請求被告給付保留款4,972,272元及追加工程款7,222,567元 ？ ㈢被告抗辯原告採用厚度不足之鐵皮材料，被告得依民法第495 條第1項規定減少報酬1,714,172元，是否有據？ ㈣被告所為下列抵銷抗辯，是否有理？ ⒈被告得否依義大合約第10條第1項約定、民法第497條第2項、 第227條第2項規定，請求原告賠償義大醫院為"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","1867950","1,867,950元","定，原告應賠償被告之損害；且義大醫院辦理驗收期間陸續 發現瑕疵，被告於105年7月至10月期間多次通知原告修補瑕 疵，原告遲不願進場修補瑕疵，義大醫院已提列1,867,950元之損失並自被告之工程款中扣除，被告得依民法第495條 第1項、第227條第2項規定請求原告賠償；再者，被告因原 告經催告修補瑕疵後拒絕修補，自行委由其他廠商修補"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","2106698","2,106,698元","中扣除，被告得依民法第495條 第1項、第227條第2項規定請求原告賠償；再者，被告因原 告經催告修補瑕疵後拒絕修補，自行委由其他廠商修補瑕疵 而支出2,106,698元，依義大合約第12條第2項約定及民法第 493條第2項規定，被告得請求原告償還修補費用。原告之保 留款經與上開應減少之報酬及損害賠償抵銷後，已無餘額可"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","2327404","2,327,404元","被告於104年5月20日發現原告施作之義大工程有進、 排氣順序相反之設計錯誤而要求改善，原告卻置之不理，義 大醫院為免損害擴大乃自行委由訴外人聯濠公司改善而支出 2,327,404元並向被告扣款，被告因而受有損害，依義大合 約第10條第1項約定、民法第497條第2項、第227條第2項規 定，原告應賠償被告之損害；且義大醫院辦理驗收期間陸續"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","2849079","2,849,079元","抵銷數額 尚未確定（見本院卷一第98頁），是被告之瑕疵修補費用請 求權及損害賠償請求權亦未罹於時效。 五、綜上所述，原告得請求被告給付日月光工程追加工程款2,849,079元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","4972272","4,972,272元","要，縱保 固期間有保固事由發生，被告僅得主張自前開保留款取償或 抵銷，並無終局保有該保留款之權利，無由拒絕給付保留款 。本件兩造就義大工程保留款之數額4,972,272元既不爭執 ，是原告主張依義大合約第5條第5項約定請求被告給付保留 款4,972,272元，洵屬有據。 ⒉追加工程款部分： 按稱承攬者，謂當事人約定"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","6877096","6,877,096元","權及損害賠償請求權亦未罹於時效。 五、綜上所述，原告得請求被告給付日月光工程追加工程款2,849,079元、義大工程保留款4,972,272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","7222567","7,222,567元","是，被告得 否主張時效抗辯拒絕給付？ ㈡原告得否依義大合約第5條約定、民法第490條、第505條規定 請求被告給付保留款4,972,272元及追加工程款7,222,567元 ？ ㈢被告抗辯原告採用厚度不足之鐵皮材料，被告得依民法第495 條第1項規定減少報酬1,714,172元，是否有據？ ㈣被告所為下列抵銷抗辯，是否有"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","9488395","9,488,395元",",272元及義大工程追加工程 款6,877,096元，扣除被告得主張抵銷之改善費用2,327,404元、損害賠償1,867,950元及修補費用1,014,698元後，尚餘 9,488,395元（計算式：2,849,079元＋4,972,272元＋6,877,096元－2,327,404元－1,867,950元－1,014,698元＝9,488,395元 ）。從"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","13880000","13,880,000元","柱等因素，應扣款32,550元，且部分材料由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,43"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","14391250","14,391,250元","日已合意確認日月光工程總價13,880,000元，加計2次追加工程款450,000元、205,000元，並扣除 應扣款項32,550元、減帳111,200元後，結算金額為14,391,250元，其中保留款數額為1,436,510元。嗣原告於103年8月 間完成瑕疵修補，兩造遂於103年9月辦理結算，原告對前開 結算金額並無爭執，並開立發票向被告請領保"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_setoff_or_deduction","抵銷、扣款","17425596","17,425,596元","還請求權、減少報酬請求權及損害賠償請求權均於105年5月 21日罹於時效，被告105年11月15日始首次請求抵銷，於法 無據。 ㈢被告積欠原告上開款項共計17,425,596元，原告於104年12月 3日發函請求被告對帳，被告竟置若罔聞，原告乃於105年2 月4日再次寄發存證信函請求被告給付未付款項，仍未獲置 理。為此，爰提"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_termination","停工、終止、解除契約","1014698","1,014,698元","罹於時效甚明。 ⑵被告依民法第495條第1項規定請求原告賠償義大醫院已提列1,867,950元之損失及依義大合約第12條第2項約定、民法第493條第2項規定請求原告償還修補費用1,014,698元部分： 按定作人之瑕疵修補請求權、修補費用償還請求權、減少報 酬請求權、損害賠償請求權或契約解除權，均因瑕疵發見後 一年間不行使而消滅。民法第514條第1"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_termination","停工、終止、解除契約","1714172","1,714,172元","過程，鑑定結果欠缺明確性而不可採一節，為 無理由，業如前述，爰不再予贅述。 ㈢被告抗辯原告採用厚度不足之鐵皮材料，被告得依民法第495 條第1項規定減少報酬1,714,172元，是否有據？ 按定作人之瑕疵修補請求權、修補費用償還請求權、減少報 酬請求權、損害賠償請求權或契約解除權，均因瑕疵發見後 一年間不行使而消滅。民法第51"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_termination","停工、終止、解除契約","1867950","1,867,950元","97條第2項規定請求原告 負擔改善費用2,327,404元，於法有據。 ⒉被告得否依民法第495條第1項、第227條第2項規定，請求原 告賠償義大醫院已提列1,867,950元之損失？ 按因可歸責於承攬人之事由，致工作發生瑕疵者，定作人除 依前二條之規定，請求修補或解除契約，或請求減少報酬外 ，並得請求損害賠償，民法第495條第"
"TPDV,105,建,348,20210129,2.json","TPDV,105,建,348,20210129,2","給付工程款","issue_unjust_enrichment","不當得利","5230757","5,230,757元","移交，日月光工程之消防排 煙設備既經業主福華工程有限公司（下稱福華公司）驗收無 並啟用迄今，依民法第490條、第505條規定，被告自應給付 追加工程款5,230,757元（含稅），縱認兩造無追加之合意 ，被告無法律上原因受有追加工程之利益致原告受有損害， 原告亦得依民法第179條規定請求被告返還不當得利5,230,757元。至被"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","77064","7萬7,064元","土方運出費用（含回 填土方）」係以1式計價，並無追加工程款可言，另估價單 項次一.12已列有「土方挖運及棄土證明」104立方公尺，單 價741元，複價7萬7,064元，然原告另於項次二.5列有「棄 土證明（含水保及擋土工程）」104立方公尺，單價500元， 複價5萬2,000元，顯然重複報價，故原告縱得請求，亦應扣"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","115714","11萬5,714元","定利潤及管理費 為工程費用之28.57%，是追加工程款有關利潤及管理費之計 算，自應依上開約定辦理，而鑑定單位依上開約定比例，計 算本項應計價之金額為11萬5,714元，核屬有據，被告辯稱 僅能以5%計算管理費云云，自無可採，故原告得請求本項之 追加工程款為11萬5,714元。 ⒆電力+排水滯洪池沉水型馬達2台+管線等安裝"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","157176","15萬7,176元","而經被告核算，原告就原證 3請款單所得請求之追加工程款為115萬7,176元，扣除原告 已向被告收取之追加工程款100萬元，被告應給付之追加工 程款為15萬7,176元。關於原告主張追加土方工程部分，系 爭契約估價單項次一.11「開挖前既有土方運出費用（含回 填土方）」係以1式計價，並無追加工程款可言，另估價單 項次"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","703231","70萬3,231元","之上限，自應以結算總價5%為上限計罰，而系爭工程已完成 工程款金額即結算總價為1,406萬4,621元，業經本院認定如 前，是被告得計罰之逾期違約金數額應為70萬3,231元【計 算式：1,406萬4,621元×5%＝70萬3,231元】。 4.瑕疵扣款部分： 按工作有瑕疵者，定作人得定相當期限，請求承攬人修補之"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","773500","77萬3,500元","式計價方式辦理計價，並非以運出土 方數量辦理計價，則原告逕自推算原估價單所估列開挖時所 生之土方數量為500立方公尺，並請求被告給付追加土方運 出費用77萬3,500元，自無可採。 ⑵土方挖運及棄土證明部分： 原告復主張系爭工程施作「土方挖運及棄土證明」之數量為 327立方公尺，較原合約數量104立方公尺多出223立方公尺"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","900000","90萬元","或發票等單據，以計算其確有支出 代為處理工程事務之費用數額，且兩造於103年9月12日變更 付款方式，係將系爭契約第14條原約定第五期款使用執照核 領90萬元及尾款（驗收完成及交屋）90萬元合併為第五期款 180萬元，是該款項應於完工後，經定作人驗收完成及交屋 ，始得請領，而系爭工程尚未全部完工，亦未交屋，原告自"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","1800000","180萬元","事務之費用數額，且兩造於103年9月12日變更 付款方式，係將系爭契約第14條原約定第五期款使用執照核 領90萬元及尾款（驗收完成及交屋）90萬元合併為第五期款 180萬元，是該款項應於完工後，經定作人驗收完成及交屋 ，始得請領，而系爭工程尚未全部完工，亦未交屋，原告自 無請求該款項之權利。 ㈡被告雖有同意新增及追加承造人自主"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_acceptance_or_settlement","驗收、結算、估驗","4064621","406萬4,621元","終止，則計算 至今，應計逾期違約金之金額已逾前開約定應計逾期違約金 之上限，自應以結算總價5%為上限計罰，而系爭工程已完成 工程款金額即結算總價為1,406萬4,621元，業經本院認定如 前，是被告得計罰之逾期違約金數額應為70萬3,231元【計 算式：1,406萬4,621元×5%＝70萬3,231元】。 4.瑕疵"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","1300","1,300元","系爭工程共運出1,095立方公尺，較原估價土方數量500立 方公尺多出595立方公尺，則依系爭契約第10條約定，以系 爭契約估價單項次二.4「土方挖填棄方」單價1,300元計算 ，應追加工程款77萬3,500元云云，被告則辯稱系爭契約估 價單項次一.11「開挖前既有土方運出費用（含回填土方） 」係以1式65萬元計算該工程"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","36000","3萬6,000元","57cm），以原來掉落之 原石堆疊、恢復原狀。」（見本院卷一第24頁反面）。是面 對大門左側與鄰牆連結之原擋土牆因原有砌石崩塌掉落，經 被告確認同意以3萬6,000元之價格辦理修復工作，則兩造已 合意由原告施作本項復原工作之費用為3萬6,000元，故原告 得請求本項之追加工程款應為3萬6,000元。 ⑸原有花圃新設「觀音"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","38571","3萬8,571元","採。 ⑷原有擋土牆（面對大門左側）原來石頭崩坍復原（即原證3增 設及追加項目編號4）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款3萬8,571元等情，為被告所否認。經查，依被告所簽認同 意之承造人自主檢視表第20項記載：「增設：103年10月24 日與業主會議及經業主同意確認，以3萬6,000元（未稅，"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","44137","4萬4,137元","樓版（即原證3增設及追加項 目編號11）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款28萬3,191元等情，為被告所否認，辯稱僅能請求4萬4,137元。經查，被告對於本工項屬追加工程並未爭執，並有被 告所簽認同意之承造人自主檢視表在卷可按（見本院卷一第 21頁、第22頁反面），故原告依上開約定，請求被告給付本"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","48857","4萬8,857元","⒁增設「避雷針設備及管線設施、陽明山山泉水管線」（即原 證3增設及追加項目編號14）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款4萬8,857元等情，被告則辯稱避雷針設備屬系爭契約估價 單編號貳.二「公共電視天線設備及管線工程」應施作範圍 云云。經查，本項追加工項為避雷針設備及管線設施、陽明"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","52000","5萬2,000元","」104立方公尺，單 價741元，複價7萬7,064元，然原告另於項次二.5列有「棄 土證明（含水保及擋土工程）」104立方公尺，單價500元， 複價5萬2,000元，顯然重複報價，故原告縱得請求，亦應扣 除7萬7,064元。就原告主張前承包商施作放樣及預壘樁與基 樁工程錯誤應追加工程款部分，被告或群福公司均未同意辦"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","77064","7萬7,064元","土方運出費用（含回 填土方）」係以1式計價，並無追加工程款可言，另估價單 項次一.12已列有「土方挖運及棄土證明」104立方公尺，單 價741元，複價7萬7,064元，然原告另於項次二.5列有「棄 土證明（含水保及擋土工程）」104立方公尺，單價500元， 複價5萬2,000元，顯然重複報價，故原告縱得請求，亦應扣"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","80000","8萬元","⒆電力+排水滯洪池沉水型馬達2台+管線等安裝（即原證3加帳 項目編號5）： 原告主張追加施作車道前方之滯洪池沉水型馬達2台，被告 應給付本項費用8萬元等情，為被告所否認。經查，本工項 業經鑑定單位鑑定確認已完成施作，並鑑估所需費用為8萬元（見鑑定報告第190頁），復有原告提出之施工照片在卷 可參（見本院卷六第"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","83571","8萬3,571元",",857元。 ⒂增設「電動捲窗之供電、開關設施」（即原證3增設及追加項 目編號15）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款8萬3,571元等情，被告則辯稱本項工作已含於兩造於103 年11月3日所簽訂委託管理採購工程合約書應施作範圍內云 云，並提出該委託管理採購工程合約書為據（見本院卷二第"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","90000","9萬元","熱水器1～3樓配管+按裝」（即原證3增設及追加 項目編號18）： 原告主張依鑑定報告記載本工項之追加工程款應為11萬5,714元等情，被告固不爭執本項施作金額為9萬元，惟辯稱本工 項加計之管理費應以5%計算，故本工項得請求金額應為9萬4,500元云云。經查，系爭契約估價單既已約定利潤及管理費 為工程費用之28.57%，是追加"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","94500","9萬4,500元","原告主張依鑑定報告記載本工項之追加工程款應為11萬5,714元等情，被告固不爭執本項施作金額為9萬元，惟辯稱本工 項加計之管理費應以5%計算，故本工項得請求金額應為9萬4,500元云云。經查，系爭契約估價單既已約定利潤及管理費 為工程費用之28.57%，是追加工程款有關利潤及管理費之計 算，自應依上開約定辦理，而鑑定單位依上開約定比例，計"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","100000","10萬元","7條規定，請求被告給付 上開追加工程款合計614萬9,190元。 ㈢系爭工程已由原告以起造人及承造人為被保險人投保綜合營 造保險，其中約定每次事故自負額為10萬元，而系爭工程因 於104年8月8日受蘇迪樂颱風影響導致鋁門窗工程全部毀損 ，被告請原告找廠商修復，原告隨即委請廠商修復並支出修 復費用52萬8,400"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","100346","10萬346元","⒄變更設計+送審核備-五大管線送審及依最新送審圖，由鎰麟 設計提報預算單（即原證3增設及追加項目編號17）： 原告主張依鑑定報告記載本工項之追加工程款應為10萬346元（已扣除原契約金額）等情，被告則辯稱本工項得請求數 額為30萬2,291元云云（尚未扣除原契約金額，見本院卷五 第221頁至第249頁）。經查，本項追加工程經鑑"
